Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;api_H_id;api_A_id;api_H_name;api_A_name;odd_yes_abertura;odd_yes_fechamento;category
2026-05-07;194111425;Sweden Elitettan;Sweden;14:00;Schedule;0.39844199933315155;1.925;3.0, 3.5;1.875;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Elfsborg (W);;0.0;0.0;1.571;0;0.0;0 - 0;4.1;Jitex BK (W);;0.0;0.0;4.2;0;0.0;-1.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1762.0;;if elfsborg;;;;Women
2026-05-07;194111430;Türkiye 1 Lig;Turkey;14:00;Schedule;0.14285714285714285;1.925;2.5;1.875;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Bodrum FK;;0.0;0.0;2.1;0;0.0;0 - 0;3.25;Pendikspor;;0.0;0.0;3.0;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;216876.0;7032.0;bodrum fk;pendikspor;;;
2026-05-07;194112180;Argentina Reserve League;Argentina;14:00;Schedule;0.5731378299120233;1.95;3.5;1.85;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Argentino de Rosario Reserves;;0.0;0.0;1.364;0;0.0;0 - 0;4.75;Club Leandro N. Alem Reserves;;0.0;0.0;6.25;0;0.0;-1.5;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194107518;Latvia Virsliga;Latvia;14:00;Schedule;0.5714285714285714;1.8;2.5;2.0;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Auda;3.0;0.0;0.0;1.4;0;0.0;0 - 0;4.0;SC Grobinas;8.0;0.0;0.0;7.0;0;0.0;-1.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;5346.0;52220.0;fk auda riga;grobinas sc/lfs;;;
2026-05-07;194134622;Czechia 4. Liga;Czech Republic;14:00;Schedule;0.6445444319460067;1.95;3.0, 3.5;1.85;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;TJ Hluboka nad Vltavou;;0.0;0.0;1.27;0;0.0;0 - 0;5.5;TJ Milin;;0.0;0.0;7.0;0;0.0;-1.5;0 - 0;0-0;3.25;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194100811;Egypt Division 1;Egypt;14:00;Schedule;0.37903879559930514;2.05;2.0, 2.5;1.75;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;National Bank of Egypt;11.0;0.0;0.0;1.727;0;0.0;0 - 0;3.1;Ismaily SC;21.0;0.0;0.0;5.0;0;0.0;-0.75;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;376278.0;42366.0;national bank of egypt sc;ismaily sc;;;
2026-05-07;194100789;Egypt Division 1;Egypt;14:00;Schedule;0.29054054054054046;1.95;2.0;1.85;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Haras El Hedoud;18.0;0.0;0.0;1.85;0;0.0;0 - 0;3.1;ZED FC;8.0;0.0;0.0;4.0;0;0.0;-0.5;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;43566.0;249057.0;haras el hodood;zed fc;;;
2026-05-07;194099033;Argentina Reserve League;Argentina;14:00;Schedule;0.7280701754385965;1.8;3.5;2.0;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;JJ Urquiza Reserves;;0.0;0.0;1.2;0;0.0;0 - 0;5.75;Centro Espanol Reserves;;0.0;0.0;9.5;0;0.0;-2.0;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194097984;Finland Kolmonen;Finland;14:00;Schedule;-0.05454545454545451;1.825;3.5;1.975;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;PPJ/Ruoholahti;;0.0;0.0;2.5;0;0.0;0 - 0;3.8;GrIFK Reservi;;0.0;0.0;2.2;0;0.0;+0.25;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194098003;Finland Kolmonen;Finland;14:00;Schedule;0.5238095238095238;2.0;4.0;1.8;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Lasten;;0.0;0.0;1.4;0;0.0;0 - 0;4.75;FC Haka Juniors;;0.0;0.0;5.25;0;0.0;-1.25;0 - 0;0-0;4.0;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1007067.0;;fc lasten;;;;
2026-05-07;194150836;Türkiye 1 Lig;Turkey;14:00;Schedule;0.3969728242174063;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Corum FK;;0.0;0.0;1.615;0;0.0;0 - 0;3.6;Ankara Keciorengucu;;0.0;0.0;4.5;0;0.0;-0.75;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;77629.0;6366.0;corum fk;ankara keciorengucu;;;
2026-05-07;194111423;Sweden 2.div Södra Svealand;Sweden;14:30;Schedule;0.504225352112676;1.85;3.0, 3.5;1.95;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;IK Sleipner;;0.0;0.0;1.42;0;0.0;0 - 0;4.75;Syrianska FC;;0.0;0.0;5.0;0;0.0;-1.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1800.0;5951.0;ik sleipner;syrianska fc;;;
2026-05-07;194104680;Saudi Arabia Cup Women;Saudi Arabia;15:00;Schedule;-0.8798827732947931;1.925;4.0, 4.5;1.875;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al-Ula FC (W);;0.0;0.0;23.0;0;0.0;0 - 0;9.0;Al-Nassr Riyadh (W);;0.0;0.0;1.083;0;0.0;+3.25;0 - 0;0-0;4.25;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;23400.0;;al nassr club;;;Women
2026-05-07;194112847;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;0.14253563390847712;1.9;2.0, 2.5;1.9;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Estudiantes LP Reserves;;0.0;0.0;2.15;0;0.0;0 - 0;3.25;Newell's Reserves;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194112844;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;-0.34064158781444726;1.95;2.0, 2.5;1.85;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Colon Reserves;;0.0;0.0;4.333;0;0.0;0 - 0;3.3;Boca Juniors Reserves;;0.0;0.0;1.75;0;0.0;+0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194097753;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;0.13196480938416422;1.9;2.0, 2.5;1.9;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Independiente Rivadavia Reserves;;0.0;0.0;2.2;0;0.0;0 - 0;3.25;Deportivo Riestra Reserves;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194090354;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;0.15360983102918585;1.95;2.0, 2.5;1.85;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Banfield Reserves;;0.0;0.0;2.1;0;0.0;0 - 0;3.4;Union Santa Fe Reserves;;0.0;0.0;3.1;0;0.0;0.0;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194097637;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;0.26276276276276267;1.975;2.0, 2.5;1.825;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Tigre Reserves;;0.0;0.0;1.85;0;0.0;0 - 0;3.4;CA Aldosivi Reserves;;0.0;0.0;3.6;0;0.0;-0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194098667;Brazil Serie A U20;Brazil;15:00;Schedule;-0.12836438923395443;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Avai U20;;0.0;0.0;2.875;0;0.0;0 - 0;3.4;America MG U20;;0.0;0.0;2.1;0;0.0;+0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;7315.0;1973.0;avai fc sc;america fc mg;;;Youth
2026-05-07;194097564;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;0.1067193675889328;1.9;2.0, 2.5;1.9;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Barracas Central Reserves;;0.0;0.0;2.2;0;0.0;0 - 0;3.4;Godoy Cruz Reserves;;0.0;0.0;2.875;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;193330347;Saudi Arabia Pro League;Saudi Arabia;15:00;Schedule;-0.6263736263736264;1.925;3.5;1.875;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Shabab Riyadh;;0.0;0.0;7.0;0;0.0;0 - 0;5.0;Al-Nassr Riyadh;;0.0;0.0;1.3;0;0.0;+1.5;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;34313.0;23400.0;al-shabab fc (sa);al nassr club;;;
2026-05-07;194098681;Copa do Brazil Women;Brazil;15:00;Schedule;0.5325207756232687;1.95;2.5;1.85;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Perolas Negras (W);;0.0;0.0;1.444;0;0.0;0 - 0;3.75;Liga Sao Joao (W);;0.0;0.0;6.25;0;0.0;-1.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Women
2026-05-07;194215885;Morocco GNF 1;Morocco;15:00;Schedule;0.6220267188009123;1.8;2.0, 2.5;2.0;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;RSB Berkane;;0.0;0.0;1.364;0;0.0;0 - 0;4.0;UTS Rabat;;0.0;0.0;9.0;0;0.0;-1.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;80395.0;118834.0;rs berkane;union touarga;;;
2026-05-07;194145759;Norway Interkretsserie U19;Norway;15:15;Schedule;-0.05952380952380948;1.975;4.5;1.825;4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Ullensaker/Kisa U19;;0.0;0.0;2.4;0;0.0;0 - 0;4.5;Skedsmo U19;;0.0;0.0;2.1;0;0.0;+0.25;0 - 0;0-0;4.5;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;692.0;;ullensaker/kisa;;;;Youth
2026-05-07;194145754;Norway Interkretsserie U19;Norway;15:15;Schedule;-0.18191737340673508;1.9;4.5, 5.0;1.9;4.5, 5.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Lillehammer U19;;0.0;0.0;2.75;0;0.0;0 - 0;4.75;KFUM U19;;0.0;0.0;1.833;0;0.0;+0.5;0 - 0;0-0;4.75;2.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;786.0;;kfum oslo;;;Youth
2026-05-07;194145748;Norway Interkretsserie U19;Norway;15:15;Schedule;0.46743295019157094;1.9;4.5;1.9;4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Follo U19;;0.0;0.0;1.45;0;0.0;0 - 0;5.0;Baerum SK U19;;0.0;0.0;4.5;0;0.0;-1.25;0 - 0;0-0;4.5;2.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;855.0;;follo;;;;Youth
2026-05-07;194145732;Norway Interkretsserie U19;Norway;15:15;Schedule;-0.5246376811594204;1.825;4.0, 4.5;1.975;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Nordstrand U19;;0.0;0.0;5.0;0;0.0;0 - 0;5.25;Haslum U19;;0.0;0.0;1.38;0;0.0;+1.5;0 - 0;0-0;4.25;2.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194144457;Mali Cup;Mali;15:15;Schedule;0.09847198641765703;1.8;1.5, 2.0;2.0;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;USFAS Bamako;;0.0;0.0;2.375;0;0.0;0 - 0;2.7;FC Diarra;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194145744;Norway Interkretsserie U19;Norway;15:15;Schedule;-0.3891578260720295;1.825;4.0, 4.5;1.975;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Asker U19;;0.0;0.0;3.8;0;0.0;0 - 0;5.0;Ready U19;;0.0;0.0;1.533;0;0.0;+1.25;0 - 0;0-0;4.25;2.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194148413;Brazil Copa Paraense Women;Brazil;15:30;Schedule;0.8082239720034996;1.9;3.0, 3.5;1.9;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Remo (W);;0.0;0.0;1.143;0;0.0;0 - 0;7.0;Cabanos (W);;0.0;0.0;15.0;0;0.0;-2.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;2012.0;;clube do remo pa;;;;Women
2026-05-07;193127020;UEFA Europa League;International (Europe);16:00;Schedule;0.38823529411764707;1.975;2.5;1.875;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;SC Freiburg;7.0;0.0;0.0;1.7;0;0.0;0 - 0;3.75;Braga;6.0;0.0;0.0;5.0;0;0.0;-0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;2538.0;2999.0;sc freiburg;sc braga;;;
2026-05-07;193127230;UEFA Conference League;International (Europe);16:00;Schedule;0.26742421189775817;1.825;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Strasbourg;1.0;0.0;0.0;1.909;0;0.0;0 - 0;3.7;Rayo Vallecano;5.0;0.0;0.0;3.9;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1659.0;2818.0;strasbourg alsace;rayo vallecano;;;
2026-05-07;194095017;Algeria Division 1;Algeria;16:00;Schedule;0.5892857142857143;2.025;2.0, 2.5;1.775;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;MC Oran;3.0;0.0;0.0;1.4;0;0.0;0 - 0;3.6;ASO Chlef;10.0;0.0;0.0;8.0;0;0.0;-1.0;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;45001.0;42201.0;mc oran;aso chlef;;;
2026-05-07;193127023;UEFA Europa League;International (Europe);16:00;Schedule;0.3777089783281734;1.875;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Aston Villa;2.0;0.0;0.0;1.7;0;0.0;0 - 0;3.9;Nottm Forest;13.0;0.0;0.0;4.75;0;0.0;-0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;40.0;14.0;aston villa;nottingham forest;;;
2026-05-07;193127228;UEFA Conference League;International (Europe);16:00;Schedule;0.42871885596343806;1.85;2.5;1.95;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Crystal Palace;10.0;0.0;0.0;1.615;0;0.0;0 - 0;4.1;Shakhtar Donetsk;6.0;0.0;0.0;5.25;0;0.0;-1.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;7.0;3313.0;crystal palace;fc shakhtar donetsk;;;
2026-05-07;194112520;Iceland 4 Deild;Iceland;16:15;Schedule;-0.24305555555555558;1.85;4.0;1.95;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;KFR;1.0;0.0;0.0;3.2;0;0.0;0 - 0;4.1;Ellidi;1.0;0.0;0.0;1.8;0;0.0;+0.5;0 - 0;0-0;4.0;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194111237;Iceland 4 Deild;Iceland;16:15;Schedule;0.14918414918414924;2.0;4.0, 4.5;1.8;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Vaengir Jupiters;1.0;0.0;0.0;1.95;0;0.0;0 - 0;4.1;Arborg;1.0;0.0;0.0;2.75;0;0.0;-0.25;0 - 0;0-0;4.25;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194112530;Iceland 4 Deild;Iceland;16:15;Schedule;0.41666666666666663;2.0;4.0;1.8;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Alftanes;;0.0;0.0;1.5;0;0.0;0 - 0;4.75;Hamar Hveragerdi;;0.0;0.0;4.0;0;0.0;-1.0;0 - 0;0-0;4.0;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194112524;Iceland 4 Deild;Iceland;16:30;Schedule;0.5762745034084609;1.85;4.5;1.95;4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Ulfarnir;1.0;0.0;0.0;1.333;0;0.0;0 - 0;5.5;Hafnir;1.0;0.0;0.0;5.75;0;0.0;-1.75;0 - 0;0-0;4.5;2.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194110298;Morocco GNF 1;Morocco;17:00;Schedule;0.5817805383022776;1.8;2.0, 2.5;2.0;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FAR Rabat;;0.0;0.0;1.38;0;0.0;0 - 0;4.1;OC Safi;;0.0;0.0;7.0;0;0.0;-1.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;24394.0;55037.0;as far rabat;olympique club de safi;;;
2026-05-07;194097374;Argentina Liga Profesional Reserves;Argentina;17:00;Schedule;-0.5375586854460095;1.925;3.0;1.875;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;San Martin de San Juan Reserves;;0.0;0.0;6.0;0;0.0;0 - 0;4.333;Belgrano Reserves;;0.0;0.0;1.42;0;0.0;+1.25;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194100780;Ecuador LigaPro Serie B;Ecuador;17:30;Schedule;0.3492063492063492;1.825;2.0;1.975;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;CD Cuenca Jrs;;0.0;0.0;1.75;0;0.0;0 - 0;3.2;Cumbaya;;0.0;0.0;4.5;0;0.0;-0.75;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194104390;Ecuador LigaPro Serie B;Ecuador;17:30;Schedule;0.27027027027027023;2.0;2.0, 2.5;1.8;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Independiente Juniors;;0.0;0.0;1.85;0;0.0;0 - 0;3.25;Gualaceo SC;;0.0;0.0;3.7;0;0.0;-0.5;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194209971;El Salvador Reserves League;El Salvador;18:00;Schedule;0.11904761904761901;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;AD Isidro Metapan Reserves;;0.0;0.0;2.1;0;0.0;0 - 0;3.6;Inter FA Reserves;;0.0;0.0;2.8;0;0.0;-0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
