Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT
2026-04-27;193687804;Uruguay Reserve League;Uruguay;10:00;Schedule;0.1067193675889328;1.875;2.5;1.925;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Cerro Largo Reserves;;0.0;0.0;2.2;0;0.0;0 - 0;3.3;Albion FC Reserves;;0.0;0.0;2.875;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193687802;Uruguay Reserve League;Uruguay;10:00;Schedule;0.14253563390847712;1.825;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Torque Reserves;;0.0;0.0;2.15;0;0.0;0 - 0;3.3;Montevideo Wanderers Reserves;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193545567;Oman League;Oman;10:50;Schedule;-0.010582010582010581;2.025;2.0;1.775;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Bahla;;0.0;0.0;2.7;0;0.0;0 - 0;2.75;Oman FC;;0.0;0.0;2.625;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193545585;Serbia Prva Liga;Serbia;11:00;Schedule;0.3024453024453024;2.0;2.0;1.8;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Vozdovac;;0.0;0.0;1.85;0;0.0;0 - 0;3.0;FK Zemun;;0.0;0.0;4.2;0;0.0;-0.5;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193545575;Serbia Prva Liga;Serbia;11:00;Schedule;0.3214285714285714;1.875;2.0, 2.5;1.925;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Dubocica;12.0;0.0;0.0;1.75;0;0.0;0 - 0;3.4;FK Kabel Novi Sad;13.0;0.0;0.0;4.0;0;0.0;-0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193660054;Iraq Stars League;Iraq;11:00;Schedule;-0.2350427350427351;2.0;2.0, 2.5;1.8;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Newroz SC;;0.0;0.0;3.6;0;0.0;0 - 0;3.2;Al Quwa Al Jawiya;;0.0;0.0;1.95;0;0.0;+0.5;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193548646;Uzbekistan PFL;Uzbekistan;11:00;Schedule;-0.2271062271062272;1.85;2.0;1.95;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Mashal Mubarek;;0.0;0.0;3.5;0;0.0;0 - 0;3.1;FK Buxoro;;0.0;0.0;1.95;0;0.0;+0.5;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193550660;North Macedonia First League;North Macedonia;11:00;Schedule;0.8082239720034996;1.775;3.0;2.025;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Shkendija Tetovo;;0.0;0.0;1.143;0;0.0;0 - 0;7.0;KF Bashkimi;;0.0;0.0;15.0;0;0.0;-2.25;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193550627;Iraq Stars League;Iraq;11:00;Schedule;-0.14204545454545453;2.025;2.0;1.775;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Naft SC;;0.0;0.0;3.2;0;0.0;0 - 0;2.9;Zakho;;0.0;0.0;2.2;0;0.0;+0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193660047;Iraq Stars League;Iraq;11:00;Schedule;0.0;1.8;2.0;2.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Kahrabaa;;0.0;0.0;2.6;0;0.0;0 - 0;2.9;Al Karkh;;0.0;0.0;2.6;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193379940;Germany Regionalliga West;Germany;11:00;Schedule;-0.06238859180035644;1.825;3.0;1.975;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Bochum II;;0.0;0.0;2.55;0;0.0;0 - 0;3.75;Borussia M'gladbach II;;0.0;0.0;2.2;0;0.0;+0.25;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193657598;Serbia League Women;Serbia;11:00;Schedule;-0.5324675324675325;1.875;2.5, 3.0;1.925;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;ZFK TSC (W);;0.0;0.0;5.5;0;0.0;0 - 0;4.75;ZFK Crvena Zvezda (W);;0.0;0.0;1.4;0;0.0;+1.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193606799;Uzbekistan PFL;Uzbekistan;11:00;Schedule;0.12121212121212122;1.875;2.0, 2.5;1.925;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;AGMK;;0.0;0.0;2.2;0;0.0;0 - 0;3.0;Lokomotiv Tashkent;;0.0;0.0;3.0;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193548679;Egypt Division 1;Egypt;11:00;Schedule;0.4180618421770191;2.05;2.0, 2.5;1.75;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;El Zamalek;;0.0;0.0;1.667;0;0.0;0 - 0;3.1;Enppi;;0.0;0.0;5.5;0;0.0;-0.75;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193548673;Egypt Division 1;Egypt;11:00;Schedule;-0.11303191489361702;1.925;2.0;1.875;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Smouha;6.0;0.0;0.0;3.2;0;0.0;0 - 0;2.7;El Masry;5.0;0.0;0.0;2.35;0;0.0;+0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193549954;Azerbaijan Premier League;Azerbaijan;11:00;Schedule;0.09219858156028371;1.975;2.0;1.825;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;PFK Turan Tovuz;;0.0;0.0;2.35;0;0.0;0 - 0;2.875;Zira IK;;0.0;0.0;3.0;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;192609203;Türkiye Super Lig;Turkey;11:00;Schedule;0.047329276538201515;1.975;2.5;1.825;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Alanyaspor;;0.0;0.0;2.55;0;0.0;0 - 0;3.1;Samsunspor;;0.0;0.0;2.9;0;0.0;0.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193656691;Colombia Regional League;Colombia;11:00;Schedule;-0.6263736263736264;2.0;4.0, 4.5;1.8;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;CD Olimpia J.V.;;0.0;0.0;7.0;0;0.0;0 - 0;5.25;Aguilas Doradas Reserves;;0.0;0.0;1.3;0;0.0;+1.75;0 - 0;0-0;4.25;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193554991;Qatar Stars League;Qatar;11:15;Schedule;0.2113344683080146;1.95;3.0;1.85;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Gharafa;;0.0;0.0;1.909;0;0.0;0 - 0;3.6;Al-Shahaniya SC;;0.0;0.0;3.2;0;0.0;-0.5;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193554996;Qatar Stars League;Qatar;11:15;Schedule;0.27731092436974786;1.875;3.5;1.925;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al-Rayyan SC;;0.0;0.0;1.75;0;0.0;0 - 0;4.0;Al-Arabi Doha;;0.0;0.0;3.4;0;0.0;-0.75;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193554998;Qatar Stars League;Qatar;11:15;Schedule;0.10797342192691028;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al-Wakrah SC;8.0;0.0;0.0;2.15;0;0.0;0 - 0;3.4;Al-Sailiya SC;10.0;0.0;0.0;2.8;0;0.0;-0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193613040;Norway Division 3 Group 6;Norway;11:15;Schedule;0.42857142857142855;1.95;3.5, 4.0;1.85;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Gjovik/Lyn;;0.0;0.0;1.5;0;0.0;0 - 0;4.5;Sandefjord 2;;0.0;0.0;4.2;0;0.0;-1.25;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193555001;Qatar Stars League;Qatar;11:15;Schedule;-0.016666666666666663;1.95;3.0;1.85;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Umm Salal;11.0;0.0;0.0;2.5;0;0.0;0 - 0;3.4;Al-Ahli Doha;9.0;0.0;0.0;2.4;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193555006;Qatar Stars League;Qatar;11:15;Schedule;-0.2857142857142857;1.9;3.0;1.9;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Qatar SC Doha;5.0;0.0;0.0;3.5;0;0.0;0 - 0;3.75;Al Duhail;7.0;0.0;0.0;1.75;0;0.0;+0.5;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193190470;Bulgaria First League;Bulgaria;11:30;Schedule;-0.08558262014483209;1.85;2.0;1.95;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Montana 1921;;0.0;0.0;3.1;0;0.0;0 - 0;3.0;Dobrudzha 1919 Dobrich;;0.0;0.0;2.45;0;0.0;+0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193657583;Tunisia League 2;Tunisia;11:30;Schedule;0.1709986320109439;2.0;2.0;1.8;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;US Bousalem;;0.0;0.0;2.15;0;0.0;0 - 0;2.875;AS Agareb;;0.0;0.0;3.4;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193606654;Tunisia League 2;Tunisia;11:30;Schedule;0.1122019635343619;1.9;2.0;1.9;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;SC Ben Arous;;0.0;0.0;2.3;0;0.0;0 - 0;2.9;AS Megrine;;0.0;0.0;3.1;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193318138;Romania Liga I;Romania;11:30;Schedule;-0.10971786833855796;1.775;2.0, 2.5;2.025;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Metaloglobus Bucuresti;;0.0;0.0;2.9;0;0.0;0 - 0;3.2;FC Unirea 2004 Slobozia;;0.0;0.0;2.2;0;0.0;+0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193550636;Latvia 1. Liga;Latvia;12:00;Schedule;-0.0841638981173865;1.9;3.0, 3.5;1.9;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Tukums 2000/TSS II;12.0;0.0;0.0;2.625;0;0.0;0 - 0;3.7;Skanstes SK;9.0;0.0;0.0;2.15;0;0.0;+0.25;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193545552;Israel Division 1 Women;Israel;12:00;Schedule;-0.2161421606157069;2.025;3.0, 3.5;1.775;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Maccabi Holon (W);;0.0;0.0;3.25;0;0.0;0 - 0;3.5;Maccabi ASA Tel Aviv (W);;0.0;0.0;1.909;0;0.0;+0.5;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193545557;Israel Division 1 Women;Israel;12:00;Schedule;0.19023986765922257;1.825;3.0, 3.5;1.975;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Maccabi Kishronot Hadera (W);;0.0;0.0;1.95;0;0.0;0 - 0;3.7;Hapoel Raanana (W);;0.0;0.0;3.1;0;0.0;-0.5;0 - 0;0-0;3.25;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193550005;Georgia Erovnuli Liga;Georgia;12:00;Schedule;0.3333333333333333;1.825;2.0, 2.5;1.975;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Gagra;8.0;0.0;0.0;1.75;0;0.0;0 - 0;3.2;Meshakhte Tkibuli;7.0;0.0;0.0;4.2;0;0.0;-0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193550631;Israel Division 1 Women;Israel;12:00;Schedule;-0.017368649587494622;1.875;3.0, 3.5;1.925;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Ramat Hasharon (W);;0.0;0.0;2.45;0;0.0;0 - 0;3.5;Maccabi Ashdod (W);;0.0;0.0;2.35;0;0.0;0.0;0 - 0;0-0;3.25;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;192943062;Serbia Super Liga;Serbia;12:00;Schedule;0.2222222222222222;1.875;2.0, 2.5;1.925;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;IMT Novi Belgrade;9.0;0.0;0.0;2.0;0;0.0;0 - 0;3.3;Radnicki Nis;13.0;0.0;0.0;3.6;0;0.0;-0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193550639;Latvia Virsliga;Latvia;12:00;Schedule;0.2888888888888889;1.9;2.5;1.9;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;BFC Daugavpils;4.0;0.0;0.0;1.8;0;0.0;0 - 0;3.4;SK Super Nova;6.0;0.0;0.0;3.75;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193657596;Slovenia League Women;Slovenia;12:00;Schedule;-0.9371482176360224;1.825;5.0;1.975;5.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;ND Primorje (W);;0.0;0.0;41.0;0;0.0;0 - 0;15.0;ZNK Radomlje (W);;0.0;0.0;1.04;0;0.0;+3.5;0 - 0;0-0;5.0;2.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193613044;Oman League;Oman;12:10;Schedule;0.2142857142857143;1.85;2.0;1.95;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al-Nasr Salalah;;0.0;0.0;2.0;0;0.0;0 - 0;2.9;Sohar Club;;0.0;0.0;3.5;0;0.0;-0.5;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193660056;Niger Super League;Niger;12:30;Schedule;-0.03501400560224094;1.8;1.5, 2.0;2.0;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;US Gendarmerie Nationale;;0.0;0.0;2.8;0;0.0;0 - 0;2.75;ASN Nigelec;;0.0;0.0;2.55;0;0.0;0.0;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;192938283;Bulgaria Second League;Bulgaria;12:30;Schedule;0.12121212121212122;1.85;2.0, 2.5;1.95;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Hebar Pazardzhik;;0.0;0.0;2.2;0;0.0;0 - 0;3.1;Chernomorets Burgas;;0.0;0.0;3.0;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193657607;Saudi Arabia U21 League;Saudi Arabia;12:50;Schedule;0.017368649587494622;1.975;3.0;1.825;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Qadisiya Al Khubar U21;;0.0;0.0;2.35;0;0.0;0 - 0;3.6;Al Taawon Buraidah U21;;0.0;0.0;2.45;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193377647;Israel Leumit Liga;Israel;13:00;Schedule;-0.10797342192691028;1.9;2.5;1.9;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hapoel Ramat Gan;;0.0;0.0;2.8;0;0.0;0 - 0;3.4;Bnei Yehuda Tel Aviv;;0.0;0.0;2.15;0;0.0;+0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193377652;Israel Leumit Liga;Israel;13:00;Schedule;0.12028869286287086;1.975;2.5;1.825;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Maccabi Herzliya;;0.0;0.0;2.15;0;0.0;0 - 0;3.2;SC Kiryat Yam;;0.0;0.0;2.9;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193550653;Latvia Virsliga;Latvia;13:00;Schedule;-0.26777595926532094;1.975;2.5;1.825;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Ogre United;;0.0;0.0;3.6;0;0.0;0 - 0;3.5;FS Jelgava;;0.0;0.0;1.833;0;0.0;+0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193377649;Israel Leumit Liga;Israel;13:00;Schedule;0.22080416527771157;1.8;2.5;2.0;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hapoel Rishon Lezion;;0.0;0.0;1.909;0;0.0;0 - 0;3.3;Hapoel Kfar Saba;;0.0;0.0;3.3;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193549952;Azerbaijan Premier League;Azerbaijan;13:00;Schedule;0.8334233423342334;2.0;3.5, 4.0;1.8;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sabah;1.0;0.0;0.0;1.111;0;0.0;0 - 0;9.0;FK Karvan;12.0;0.0;0.0;15.0;0;0.0;-2.5;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-27;193549957;Bahrain Premier League;Bahrain;13:00;Schedule;0.0574162679425837;1.975;2.0, 2.5;1.825;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;A'ali Club;;0.0;0.0;2.375;0;0.0;0 - 0;3.0;Sitra;;0.0;0.0;2.75;0;0.0;0.0;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
