Date;Match ID;League;country;Time;Status;Stats;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;api_H_id;api_A_id;api_H_name;api_A_name;odd_yes_abertura;odd_yes_fechamento;category
2026-05-14;194528031;Cameroon Elite One;Cameroon;10:00;Schedule;False;-0.1923076923076923;1.8;2.0;2.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Fauve Azur Elite;;0.0;0.0;3.25;0;0.0;0 - 0;3.1;FC Gazelle;;0.0;0.0;2.0;0;0.0;+0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-14;194527596;Norway Division 3 Group 6;Norway;10:00;Full;True;0.3203463203463204;1.975;4.0, 4.5;1.825;4.0, 4.5;6.0;1.0;;4.0;0.0;4.0;282.0;83.0;100.0;Rælingen;;0.0;2.0;1.65;3;4.0;4 - 1;4.333;Brumunddal;;0.0;1.0;3.5;1;1.0;-0.75;6 - 1;4-0;4.25;1.5;51 - 32;27 - 18;18.0;27.0;45.0;55.0;0.0;2.0;1.0;4.0;;;;;;;;135.0;147.0;32.0;51.0;47.0;53.0;0.0;4.0;4.0;6.0;;[14 16 21 33 70];[1 1 1 1 2];[False False False False False];['Rælingen' 'Rælingen' 'Rælingen' 'Brumunddal' 'Rælingen'];[0 1 2 3 2];[1 2 3 2 3];['D' 'H' 'H' 'H' 'H'];['H' 'H' 'H' 'H' 'H'];0.16;0.84;0.0;0.31;0.69;0.0;;;;;;;
2026-05-14;194492486;Argentina Nacional Reserve League;Argentina;10:00;Full;True;0.2142857142857143;1.8;2.0;2.0;2.0;6.0;2.0;;1.0;1.0;2.0;87.0;99.0;100.0;CD Moron Reserves;;0.0;3.0;2.0;0;0.0;0 - 0;3.0;CA Colegiales Reserves;;0.0;2.0;3.5;0;0.0;-0.25;6 - 2;1-1;2.0;0.75;53 - 46;15 - 20;20.0;15.0;48.0;52.0;5.0;1.0;0.0;0.0;;;;;;;;40.0;47.0;46.0;53.0;49.0;51.0;6.0;3.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-14;194526445;Sweden 2.div Norra Götaland;Sweden;10:00;Full;True;0.15517241379310343;2.025;3.0;1.775;3.0;4.0;4.0;;1.0;2.0;3.0;140.0;151.0;;Lidköpings FK;;0.0;0.0;2.0;0;1.0;1 - 3;3.75;Grebbestads IF;;0.0;1.0;2.9;1;3.0;-0.25;4 - 4;1-2;3.0;1.25;69 - 82;30 - 42;42.0;30.0;;;3.0;0.0;5.0;1.0;;;;;;;;78.0;62.0;82.0;69.0;;;6.0;2.0;12.0;4.0;;[14 50 54 78];[1 2 2 2];[False False False False];['Grebbestads IF' 'Grebbestads IF' 'Lidköpings FK' 'Grebbestads IF'];[ 0 -1 -2 -1];[-1 -2 -1 -2];['D' 'A' 'A' 'A'];['A' 'A' 'A' 'A'];0.16;0.0;0.84;0.31;0.0;0.69;1823.0;135668.0;lidkopings fk;grebbestads if;;;
2026-05-14;194526454;Sweden 1.div Norra;Sweden;10:00;Full;True;0.0;1.875;3.0;1.925;3.0;4.0;12.0;;2.0;8.0;10.0;221.0;134.0;100.0;Assyriska Föreningen;;0.0;2.0;2.45;1;1.0;1 - 5;3.4;Umea FC;;0.0;2.0;2.45;0;5.0;0.0;4 - 12;2-8;3.0;1.25;70 - 64;34 - 37;37.0;34.0;57.0;43.0;3.0;3.0;3.0;4.0;;;;;;;;105.0;116.0;64.0;70.0;56.0;44.0;6.0;8.0;9.0;7.0;;[11 49 59 64 82 91];[1 2 2 2 2 2];[False False False False False  True];['Assyriska Föreningen' 'Umea FC' 'Umea FC' 'Umea FC' 'Umea FC' 'Umea FC'];[ 0  1  0 -1 -2 -3];[ 1  0 -1 -2 -3 -4];['D' 'H' 'D' 'A' 'A' 'A'];['H' 'D' 'A' 'A' 'A' 'A'];0.23;0.42;0.35;0.24;0.76;0.0;1782.0;1774.0;assyriska ff;umea fc;;;
2026-05-14;194527578;Zambia Super League;Zambia;10:00;Full;True;0.3714285714285714;1.95;1.5, 2.0;1.85;1.5, 2.0;4.0;9.0;;2.0;5.0;7.0;202.0;121.0;100.0;Red Arrows FC;;0.0;4.0;1.75;1;2.0;2 - 1;2.9;Green Eagles;;0.0;3.0;5.0;0;1.0;-0.5;4 - 9;2-5;1.75;0.75;48 - 73;20 - 33;33.0;20.0;54.0;46.0;2.0;1.0;1.0;1.0;;;;;;;;117.0;85.0;73.0;48.0;57.0;43.0;8.0;3.0;4.0;2.0;;[16 68 85];[1 2 2];[False False False];['Red Arrows FC' 'Red Arrows FC' 'Green Eagles'];[0 1 2];[1 2 1];['D' 'H' 'H'];['H' 'H' 'H'];0.18;0.82;0.0;0.36;0.64;0.0;;;;;;;
2026-05-14;194527580;Norway Division 2 Group 2;Norway;10:00;Full;True;0.5792916760658695;1.9;3.5;1.9;3.5;8.0;5.0;;3.0;4.0;7.0;157.0;113.0;;Honefoss;;0.0;2.0;1.364;1;3.0;3 - 2;4.5;Stjørdals/Blink;;0.0;2.0;6.5;1;2.0;-1.5;8 - 5;3-4;3.5;1.5;61 - 52;28 - 29;29.0;28.0;;;4.0;4.0;3.0;1.0;;;;;;;;74.0;83.0;52.0;61.0;;;4.0;7.0;7.0;6.0;;[30 38 52 74 79];[1 1 2 2 2];[False False False False False];['Stjørdals/Blink' 'Honefoss' 'Stjørdals/Blink' 'Honefoss' 'Honefoss'];[ 0 -1  0 -1  0];[-1  0 -1  0  1];['D' 'A' 'D' 'A' 'D'];['A' 'D' 'A' 'D' 'H'];0.54;0.12;0.33;0.82;0.0;0.18;678.0;727.0;hoenefoss bk;stjordals-blink;;;
2026-05-14;194527585;Zimbabwe Premier Soccer League;Zimbabwe;10:00;Full;True;0.19841269841269837;1.85;1.5, 2.0;1.95;1.5, 2.0;5.0;4.0;;2.0;3.0;5.0;144.0;155.0;;Herentals FC;;0.0;1.0;2.1;1;2.0;2 - 2;2.75;Dynamos FC;;0.0;4.0;3.6;1;2.0;-0.25;5 - 4;2-3;1.75;0.75;78 - 77;34 - 42;42.0;34.0;;;8.0;0.0;2.0;2.0;;;;;;;;66.0;78.0;77.0;78.0;;;10.0;3.0;4.0;4.0;;[ 1 16 47 90];[1 1 2 2];[False False False False];['Dynamos FC' 'Herentals FC' 'Dynamos FC' 'Herentals FC'];[ 0 -1  0 -1];[-1  0 -1  0];['D' 'A' 'D' 'A'];['A' 'D' 'A' 'D'];0.36;0.0;0.64;0.67;0.0;0.33;;;;;;;
2026-05-14;194527587;Norway Division 3 Group 1;Norway;10:00;Full;True;0.07619047619047614;1.975;3.5, 4.0;1.825;3.5, 4.0;2.0;4.0;;1.0;3.0;4.0;148.0;52.0;100.0;Lokomotiv Oslo;;0.0;1.0;2.1;0;0.0;0 - 8;4.1;FK Union Carl Berner;;0.0;1.0;2.5;5;8.0;-0.25;2 - 4;1-3;3.75;1.5;19 - 33;6 - 15;15.0;6.0;44.0;56.0;1.0;0.0;7.0;0.0;;;;;;;;69.0;79.0;33.0;19.0;46.0;54.0;3.0;3.0;12.0;3.0;;[13 16 23 28 45 56 61 93];[1 1 1 1 1 2 2 2];[False False False False False False False  True];"['FK Union Carl Berner' 'FK Union Carl Berner' 'FK Union Carl Berner'
 'FK Union Carl Berner' 'FK Union Carl Berner' 'FK Union Carl Berner'
 'FK Union Carl Berner' 'FK Union Carl Berner']";[ 0 -1 -2 -3 -4 -5 -6 -7];[-1 -2 -3 -4 -5 -6 -7 -8];['D' 'A' 'A' 'A' 'A' 'A' 'A' 'A'];['A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'];0.14;0.0;0.86;0.29;0.0;0.71;;;;;;;
2026-05-14;194529487;Ethiopia Premier League;Ethiopia;10:00;Full;True;0.0;1.95;1.5, 2.0;1.85;1.5, 2.0;5.0;4.0;;3.0;1.0;4.0;191.0;69.0;100.0;Wolaita Dicha;;0.0;1.0;2.7;0;0.0;0 - 0;2.7;Kedus Giorgis;;0.0;2.0;2.7;0;0.0;0.0;5 - 4;3-1;1.75;0.75;32 - 37;16 - 14;14.0;16.0;51.0;49.0;1.0;2.0;1.0;1.0;;;;;;;;93.0;98.0;37.0;32.0;50.0;50.0;1.0;2.0;1.0;2.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-14;194535850;Iran Div 1;Iran;10:15;Full;True;-0.13141426783479349;1.775;1.5;2.025;1.5;3.0;2.0;;0.0;1.0;1.0;128.0;104.0;;Mes Kerman;6.0;0.0;3.0;3.4;0;0.0;0 - 1;2.625;Mes Shahr-e Babak;1.0;0.0;0.0;2.35;0;1.0;+0.25;3 - 2;0-1;1.5;0.5;60 - 44;31 - 18;18.0;31.0;;;0.0;1.0;0.0;2.0;;;;;;;;70.0;58.0;44.0;60.0;;;2.0;4.0;2.0;5.0;;[85];[2];[False];['Mes Shahr-e Babak'];[0];[-1];['D'];['A'];0.94;0.0;0.06;1.0;0.0;0.0;;;;;;;
2026-05-14;194513727;Tanzania Premier League;Tanzania;10:15;Full;True;-0.5591874422899354;1.9;2.0;1.9;2.0;3.0;3.0;;1.0;2.0;3.0;230.0;175.0;;Mashujaa FC;11.0;0.0;1.0;7.5;0;0.0;0 - 3;3.5;Simba Sports Club;2.0;0.0;1.0;1.444;1;3.0;+1.0;3 - 3;1-2;2.0;0.75;54 - 121;26 - 56;56.0;26.0;;;2.0;3.0;3.0;0.0;;;;;;;;132.0;98.0;121.0;54.0;;;9.0;6.0;6.0;3.0;;[ 6 70 92];[1 2 2];[False False  True];['Simba Sports Club' 'Simba Sports Club' 'Simba Sports Club'];[ 0 -1 -2];[-1 -2 -3];['D' 'A' 'A'];['A' 'A' 'A'];0.07;0.0;0.93;0.13;0.0;0.87;;;;;;;
2026-05-14;194632297;Zanzibar Premier League;Tanzania;10:15;Schedule;False;0.18207282913165262;1.925;2.0;1.875;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Mwembe Makumbi City FC;;0.0;0.0;2.1;0;0.0;0 - 0;2.9;Polisi SC;;0.0;0.0;3.4;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-14;194534332;Norway Division 2 Group 1;Norway;10:30;Full;True;-0.47619047619047616;2.025;3.0;1.775;3.0;2.0;6.0;;1.0;3.0;4.0;159.0;109.0;100.0;Vidar;;0.0;2.0;5.25;1;1.0;1 - 3;4.2;Sotra;;0.0;1.0;1.5;2;3.0;+1.0;2 - 6;1-3;3.0;1.25;44 - 65;18 - 37;37.0;18.0;49.0;51.0;5.0;3.0;3.0;2.0;;;;;;;;88.0;71.0;65.0;44.0;45.0;55.0;12.0;6.0;6.0;3.0;;[21 31 43 74];[1 1 1 2];[False False False False];['Sotra' 'Sotra' 'Vidar' 'Sotra'];[ 0 -1 -2 -1];[-1 -2 -1 -2];['D' 'A' 'A' 'A'];['A' 'A' 'A' 'A'];0.23;0.0;0.77;0.47;0.0;0.53;709.0;94839.0;fk vidar;sotra sk;;;
2026-05-14;194528139;Sweden Cup;Sweden;10:31;Full;True;-0.1923076923076923;1.925;2.5;1.875;2.5;3.0;5.0;;2.0;2.0;4.0;188.0;94.0;100.0;Mjällby AIF;;1.0;2.0;3.25;2;2.0;2 - 1;3.7;Hammarby;;0.0;2.0;2.0;1;1.0;+0.5;3 - 5;2-2;2.5;1.0;34 - 60;16 - 21;21.0;16.0;50.0;50.0;2.0;1.0;2.0;3.0;;;;;;;;107.0;81.0;60.0;34.0;50.0;50.0;9.0;2.0;3.0;6.0;;[19 22 45];[1 1 1];[False False False];['Mjällby AIF' 'Hammarby' 'Mjällby AIF'];[0 1 0];[1 0 1];['D' 'H' 'D'];['H' 'D' 'H'];0.47;0.53;0.0;0.93;0.07;0.0;1783.0;1758.0;mjallby aif;hammarby if;1.75;1.75;
2026-05-14;194534322;Sweden 1.div Norra;Sweden;11:00;Full;True;0.5762745034084609;1.85;3.5;1.95;3.5;5.0;4.0;;3.0;2.0;5.0;187.0;156.0;;IF Karlstad;;0.0;3.0;1.333;1;1.0;1 - 0;5.0;IFK Stocksund;;0.0;1.0;5.75;0;0.0;-1.5;5 - 4;3-2;3.5;1.5;95 - 61;48 - 30;30.0;48.0;;;0.0;4.0;0.0;4.0;;;;;;;;84.0;103.0;61.0;95.0;;;2.0;7.0;0.0;5.0;;[19];[1];[False];['IF Karlstad'];[0];[1];['D'];['H'];0.21;0.79;0.0;0.42;0.58;0.0;732797.0;327273.0;if karlstad fotbol;ifk stocksund;;;
2026-05-14;194530537;Iceland Cup;Iceland;11:00;Full;True;0.7979675617470894;1.85;4.0;1.95;4.0;8.0;4.0;;1.0;2.0;3.0;159.0;94.0;100.0;KA Akureyri;;0.0;2.0;1.143;1;1.0;1 - 2;7.5;Aegir;;0.0;3.0;13.0;2;2.0;-2.5;8 - 4;1-2;4.0;1.75;73 - 21;26 - 7;7.0;26.0;32.0;68.0;2.0;5.0;2.0;4.0;;;;;;;;48.0;111.0;21.0;73.0;32.0;68.0;5.0;24.0;5.0;5.0;;[17 23 30];[1 1 1];[False False False];['Aegir' 'Aegir' 'KA Akureyri'];[ 0 -1 -2];[-1 -2 -1];['D' 'A' 'A'];['A' 'A' 'A'];0.19;0.0;0.81;0.38;0.0;0.62;1904.0;70092.0;ka akureyri;kf aegir;;;
2026-05-14;194562076;Faroe Islands Cup;Faroe Islands;11:00;Full;True;0.09474590869939709;1.95;2.5, 3.0;1.85;2.5, 3.0;7.0;5.0;;2.0;2.0;4.0;195.0;72.0;100.0;HB Torshavn;;0.0;1.0;2.15;0;2.0;2 - 1;3.5;Vikingur Gota;;0.0;2.0;2.7;0;1.0;-0.25;7 - 5;2-2;2.75;1.0;38 - 34;18 - 16;16.0;18.0;46.0;54.0;1.0;2.0;0.0;1.0;;;;;;;;102.0;93.0;34.0;38.0;51.0;49.0;5.0;5.0;1.0;5.0;;[47 62 87];[2 2 2];[False False False];['HB Torshavn' 'Vikingur Gota' 'HB Torshavn'];[0 1 0];[1 0 1];['D' 'H' 'D'];['H' 'D' 'H'];0.8;0.2;0.0;1.0;0.0;0.0;;;;;;;
2026-05-14;194530534;Iceland Cup;Iceland;11:00;Full;True;0.4375804375804376;1.9;3.5;1.9;3.5;8.0;3.0;;3.0;2.0;5.0;162.0;87.0;100.0;IF Vestri;;0.0;3.0;1.48;0;0.0;0 - 4;5.0;Grotta Seltjarnarnes;;0.0;1.0;4.2;4;4.0;-1.25;8 - 3;3-2;3.5;1.5;55 - 32;23 - 19;19.0;23.0;36.0;64.0;0.0;1.0;12.0;1.0;;;;;;;;60.0;102.0;32.0;55.0;39.0;61.0;5.0;7.0;13.0;4.0;;[18 35 41 44];[1 1 1 1];[False False False False];"['Grotta Seltjarnarnes' 'Grotta Seltjarnarnes' 'Grotta Seltjarnarnes'
 'Grotta Seltjarnarnes']";[ 0 -1 -2 -3];[-1 -2 -3 -4];['D' 'A' 'A' 'A'];['A' 'A' 'A' 'A'];0.2;0.0;0.8;0.4;0.0;0.6;256267.0;41099.0;if vestri;grotta;;;
2026-05-14;194529523;Argentina Reserve League;Argentina;11:00;Full;True;0.22971682124919107;1.825;2.5;1.975;2.5;4.0;2.0;;2.0;0.0;2.0;252.0;118.0;100.0;Deportivo Camioneros Reserves;;0.0;0.0;1.909;1;3.0;3 - 0;3.4;Villa San Carlos Reserves;;1.0;2.0;3.4;0;0.0;-0.5;4 - 2;2-0;2.5;1.0;68 - 50;23 - 25;25.0;23.0;41.0;59.0;1.0;3.0;0.0;1.0;;;;;;;;119.0;133.0;50.0;68.0;41.0;59.0;3.0;5.0;0.0;6.0;;[45 72 93];[1 2 2];[False False  True];"['Deportivo Camioneros Reserves' 'Deportivo Camioneros Reserves'
 'Deportivo Camioneros Reserves']";[0 1 2];[1 2 3];['D' 'H' 'H'];['H' 'H' 'H'];0.48;0.52;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-14;194529533;Argentina Reserve League;Argentina;11:00;Full;True;-0.08080808080808077;1.8;2.5, 3.0;2.0;2.5, 3.0;4.0;3.0;;3.0;0.0;3.0;227.0;131.0;100.0;Juventud Unida San Miguel Reserves;;0.0;1.0;2.75;1;1.0;1 - 3;3.25;Fenix Reserves;;0.0;2.0;2.25;1;3.0;+0.25;4 - 3;3-0;2.75;1.25;68 - 63;36 - 22;22.0;36.0;56.0;44.0;0.0;1.0;2.0;4.0;;;;;;;;117.0;110.0;63.0;68.0;50.0;50.0;2.0;1.0;6.0;5.0;;[ 2 32 70 76];[1 1 2 2];[False False False False];"['Fenix Reserves' 'Juventud Unida San Miguel Reserves' 'Fenix Reserves'
 'Fenix Reserves']";[ 0 -1  0 -1];[-1  0 -1 -2];['D' 'A' 'D' 'A'];['A' 'D' 'A' 'A'];0.44;0.0;0.56;0.33;0.0;0.67;;;;;;;Youth
2026-05-14;194526460;Sweden 1.div Södra;Sweden;11:00;Full;True;0.27027027027027023;1.95;2.5;1.85;2.5;2.0;7.0;;0.0;2.0;2.0;107.0;57.0;100.0;Trelleborgs FF;;0.0;3.0;1.85;0;1.0;1 - 1;3.4;Jonkopings Sodra;;0.0;1.0;3.7;0;1.0;-0.5;2 - 7;0-2;2.5;1.0;33 - 24;16 - 12;12.0;16.0;50.0;50.0;0.0;3.0;0.0;2.0;;;;;;;;53.0;54.0;24.0;33.0;50.0;50.0;8.0;5.0;3.0;4.0;;[88 95];[2 2];[False  True];['Trelleborgs FF' 'Jonkopings Sodra'];[0 1];[1 0];['D' 'H'];['H' 'D'];0.93;0.07;0.0;1.0;0.0;0.0;1771.0;1841.0;trelleborgs ff;jonkopings sodra if;;;
2026-05-14;194526458;Sweden 1.div Södra;Sweden;11:00;Full;True;0.040100250626566414;1.8;2.0, 2.5;2.0;2.0, 2.5;9.0;6.0;;7.0;2.0;9.0;198.0;97.0;100.0;Ängelholms FF;;0.0;2.0;2.375;0;2.0;2 - 2;3.25;Atvidabergs FF;;0.0;0.0;2.625;0;2.0;0.0;9 - 6;7-2;2.25;1.0;51 - 46;20 - 18;18.0;20.0;46.0;54.0;3.0;3.0;0.0;2.0;;;;;;;;100.0;98.0;46.0;51.0;51.0;49.0;6.0;8.0;3.0;6.0;;[47 57 75 81];[2 2 2 2];[False False False False];['Atvidabergs FF' 'Ängelholms FF' 'Ängelholms FF' 'Atvidabergs FF'];[ 0 -1  0  1];[-1  0  1  0];['D' 'A' 'D' 'H'];['A' 'D' 'H' 'D'];0.82;0.07;0.11;1.0;0.0;0.0;1788.0;1789.0;angelholms ff;aatvidabergs ff;;;
2026-05-14;194526462;Sweden 1.div Södra;Sweden;11:00;Full;True;-0.034782608695652195;2.0;3.0;1.8;3.0;3.0;5.0;;1.0;2.0;3.0;228.0;97.0;100.0;FC Trollhättan;;0.0;0.0;2.5;0;0.0;0 - 2;3.6;Ariana FC Malmo;;0.0;2.0;2.3;1;2.0;0.0;3 - 5;1-2;3.0;1.25;57 - 40;22 - 20;20.0;22.0;47.0;53.0;2.0;2.0;3.0;0.0;;;;;;;;110.0;118.0;40.0;57.0;39.0;61.0;2.0;8.0;4.0;1.0;;[28 87];[1 2];[False False];['Ariana FC Malmo' 'Ariana FC Malmo'];[ 0 -1];[-1 -2];['D' 'A'];['A' 'A'];0.31;0.0;0.69;0.62;0.0;0.38;1791.0;870811.0;fc trollhattan;ariana fc;;;
2026-05-14;194528009;Finland Kolmonen;Finland;11:00;Full;True;-0.21222040370976542;1.975;4.0;1.825;4.0;8.0;7.0;;4.0;5.0;9.0;170.0;149.0;;KJP;;0.0;0.0;3.0;2;2.0;2 - 2;4.333;LAUTP;;0.0;2.0;1.833;2;2.0;+0.5;8 - 7;4-5;4.0;1.5;72 - 77;28 - 44;44.0;28.0;;;4.0;1.0;4.0;2.0;;;;;;;;78.0;92.0;77.0;72.0;;;8.0;7.0;5.0;2.0;;[ 8 11 13 15];[1 1 1 1];[False False False False];['KJP' 'LAUTP' 'LAUTP' 'KJP'];[ 0  1  0 -1];[ 1  0 -1  0];['D' 'H' 'D' 'A'];['H' 'D' 'A' 'D'];0.94;0.03;0.02;0.89;0.07;0.04;;;;;;;
2026-05-14;194530551;Germany DFB Pokal Women;Germany;11:00;Full;True;-0.5476190476190477;1.825;3.0, 3.5;1.975;3.0, 3.5;2.0;6.0;;2.0;3.0;5.0;168.0;100.0;100.0;Wolfsburg (W);;0.0;0.0;6.0;0;0.0;0 - 4;4.2;Bayern Munich (W);;0.0;1.0;1.4;1;4.0;+1.25;2 - 6;2-3;3.25;1.5;32 - 68;19 - 35;35.0;19.0;50.0;50.0;2.0;2.0;4.0;1.0;;;;;;;;91.0;77.0;68.0;32.0;50.0;50.0;9.0;5.0;7.0;1.0;;[47 59 77 84];[1 2 2 2];[ True False False False];"['Bayern Munich (W)' 'Bayern Munich (W)' 'Bayern Munich (W)'
 'Bayern Munich (W)']";[ 0 -1 -2 -3];[-1 -2 -3 -4];['D' 'A' 'A' 'A'];['A' 'A' 'A' 'A'];0.52;0.0;0.48;1.0;0.0;0.0;2524.0;2672.0;vfl wolfsburg;bayern munich;;;Women
2026-05-14;194530553;Oman League;Oman;11:05;Full;True;-0.31501831501831495;1.875;2.5;1.925;2.5;2.0;9.0;;2.0;1.0;3.0;174.0;97.0;100.0;Dhofar;;0.0;2.0;3.9;0;2.0;2 - 0;3.5;Al Shabab Seeb;;0.0;1.0;1.75;0;0.0;+0.75;2 - 9;2-1;2.5;1.0;35 - 62;19 - 27;27.0;19.0;58.0;42.0;6.0;1.0;1.0;0.0;;;;;;;;93.0;81.0;62.0;35.0;60.0;40.0;10.0;3.0;5.0;4.0;;[52 72];[2 2];[False False];['Dhofar' 'Dhofar'];[0 1];[1 2];['D' 'H'];['H' 'H'];0.58;0.42;0.0;1.0;0.0;0.0;57455.0;57449.0;dhofar scsc;al shabab;;;
2026-05-14;194537658;Iraq Stars League;Iraq;11:30;Full;True;-0.3055555555555556;1.825;2.0, 2.5;1.975;2.0, 2.5;3.0;5.0;;1.0;1.0;2.0;185.0;66.0;;Naft Maysan;;0.0;5.0;4.0;1;1.0;1 - 1;3.3;Al Karma;;0.0;1.0;1.8;0;1.0;+0.5;3 - 5;1-1;2.25;1.0;24 - 42;12 - 13;13.0;12.0;;;0.0;3.0;0.0;1.0;;;;;;;;110.0;75.0;42.0;24.0;;;3.0;4.0;3.0;2.0;;[ 30 104];[1 2];[False  True];['Naft Maysan' 'Al Karma'];[0 1];[1 0];['D' 'H'];['H' 'D'];0.29;0.71;0.0;0.67;0.33;0.0;;;;;;;
2026-05-14;193332595;Switzerland Super League;Switzerland;11:30;Full;True;0.193687230989957;1.975;2.5, 3.0;1.825;2.5, 3.0;4.0;4.0;;2.0;2.0;4.0;193.0;109.0;100.0;FC Sion;;0.0;4.0;2.05;0;2.0;2 - 2;3.5;Lugano;;0.0;1.0;3.4;1;2.0;-0.25;4 - 4;2-2;2.75;1.0;76 - 33;38 - 12;12.0;38.0;46.0;54.0;4.0;3.0;4.0;0.0;;;;;;;;92.0;101.0;33.0;76.0;51.0;49.0;7.0;10.0;6.0;2.0;;[31 55 63 90];[1 2 2 2];[False False False False];['Lugano' 'FC Sion' 'FC Sion' 'Lugano'];[ 0 -1  0  1];[-1  0  1  0];['D' 'A' 'D' 'H'];['A' 'D' 'H' 'D'];0.43;0.3;0.27;0.69;0.0;0.31;2452.0;2443.0;fc sion;fc lugano;1.61;1.61;
2026-05-14;194537656;Iraq Stars League;Iraq;11:30;Full;True;0.2222222222222222;1.8;2.0;2.0;2.0;8.0;1.0;;4.0;1.0;5.0;139.0;96.0;;Al Naft SC;;0.0;3.0;2.0;0;1.0;1 - 1;3.0;Al Minaa;;0.0;2.0;3.6;0;1.0;-0.25;8 - 1;4-1;2.0;0.75;60 - 36;29 - 17;17.0;29.0;;;0.0;3.0;0.0;3.0;;;;;;;;66.0;73.0;36.0;60.0;;;2.0;6.0;2.0;4.0;;[70 75];[2 2];[False False];['Al Minaa' 'Al Naft SC'];[ 0 -1];[-1  0];['D' 'A'];['A' 'D'];0.94;0.0;0.06;1.0;0.0;0.0;;;;;;;
2026-05-14;194528037;Cameroon Elite One;Cameroon;11:30;Schedule;False;0.20032051282051289;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Stade Renard de Melong;11.0;0.0;0.0;1.95;0;0.0;0 - 0;3.5;Aigle Royal Menoua;10.0;0.0;0.0;3.2;0;0.0;-0.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-14;193332591;Switzerland Super League;Switzerland;11:30;Full;True;-0.03779289493575205;1.975;3.0, 3.5;1.825;3.0, 3.5;10.0;8.0;;4.0;3.0;7.0;174.0;113.0;100.0;Basel;3.0;0.0;4.0;2.7;0;1.0;1 - 3;3.5;St Gallen;2.0;0.0;5.0;2.45;0;3.0;0.0;10 - 8;4-3;3.25;1.25;66 - 47;30 - 20;20.0;30.0;39.0;61.0;6.0;2.0;2.0;1.0;;;;;;;;86.0;88.0;47.0;66.0;40.0;60.0;14.0;9.0;6.0;2.0;;[51 78 88 89];[2 2 2 2];[False False False False];['St Gallen' 'St Gallen' 'Basel' 'St Gallen'];[ 0 -1 -2 -1];[-1 -2 -1 -2];['D' 'A' 'A' 'A'];['A' 'A' 'A' 'A'];0.57;0.0;0.43;1.0;0.0;0.0;2501.0;2442.0;fc basel 1893;fc st. gallen 1879;1.4;1.36;
