Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT
2026-04-20;193144923;Paraguay Division Intermedia;Paraguay;10:00;Full;-0.036437246963562764;1.9;2.0, 2.5;1.9;2.0, 2.5;9.0;1.0;;5.0;0.0;5.0;184.0;137.0;100.0;Fernando de la Mora;;0.0;4.0;2.6;0;0.0;0 - 1;3.2;Sportivo Carapegua;;0.0;5.0;2.375;0;1.0;0.0;9 - 1;5-0;2.25;1.0;87 - 50;44 - 18;18.0;44.0;35.0;65.0;2.0;2.0;1.0;1.0;;;;;;;;85.0;99.0;50.0;87.0;38.0;62.0;3.0;5.0;2.0;1.0;58' - 1st Goal - Sportivo Carapegua;[58];[2];[False];['Sportivo Carapegua'];[0];[-1];['D'];['A'];0.64;0.0;0.36;1.0;0.0;0.0
2026-04-20;193213316;Uzbekistan 1st Division;Uzbekistan;10:00;Full;0.5592247864337625;1.9;2.5, 3.0;1.9;2.5, 3.0;8.0;0.0;;3.0;0.0;3.0;121.0;93.0;100.0;Metalourg Bekabad;;0.0;0.0;1.364;2;3.0;3 - 0;5.0;BuxDu;;1.0;1.0;5.75;0;0.0;-1.5;8 - 0;3-0;2.75;1.25;79 - 14;43 - 5;5.0;43.0;46.0;54.0;0.0;2.0;0.0;4.0;;;;;;;;81.0;40.0;14.0;79.0;44.0;56.0;1.0;5.0;0.0;9.0;24' - 1st Goal - Metalourg Bekabad | 37' - 2nd Goal - Metalourg Bekabad | 85' - 3rd Goal - Metalourg Bekabad;[24 37 85];[1 1 2];[False False False];['Metalourg Bekabad' 'Metalourg Bekabad' 'Metalourg Bekabad'];[0 1 2];[1 2 3];['D' 'H' 'H'];['H' 'H' 'H'];0.27;0.73;0.0;0.53;0.47;0.0
2026-04-20;193146143;Uzbekistan 1st Division;Uzbekistan;10:00;Full;0.5507246376811595;1.9;2.5;1.9;2.5;7.0;6.0;;4.0;3.0;7.0;163.0;97.0;100.0;FC Yaypan Fergana;;0.0;2.0;1.38;2;2.0;2 - 0;4.5;Jayxun;;0.0;3.0;5.75;0;0.0;-1.25;7 - 6;4-3;2.5;1.0;50 - 47;22 - 25;25.0;22.0;47.0;53.0;2.0;4.0;0.0;6.0;;;;;;;;79.0;84.0;47.0;50.0;46.0;54.0;4.0;9.0;1.0;11.0;17' - 1st Goal - FC Yaypan Fergana | 35' - 2nd Goal - FC Yaypan Fergana;[17 35];[1 1];[False False];['FC Yaypan Fergana' 'FC Yaypan Fergana'];[0 1];[1 2];['D' 'H'];['H' 'H'];0.19;0.81;0.0;0.38;0.62;0.0
2026-04-20;193165633;Zanzibar Premier League;Tanzania;10:00;Half;-0.016006402561024313;1.95;2.0;1.85;2.0;0.0;1.0;;0.0;1.0;1.0;0.0;0.0;;Zimamoto SC;;0.0;0.0;2.55;0;0.0;0 - 0;3.1;Uhamiaji FC;;0.0;0.0;2.45;0;0.0;+0.25 ( 0.0);0 - 1;0-1;2.0 ( 1);0.75;-;-;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-20;193142008;India Super League;India;11:00;Full;0.5238095238095237;1.825;2.0, 2.5;1.975;2.0, 2.5;4.0;2.0;;2.0;1.0;3.0;208.0;103.0;100.0;Punjab FC;;0.0;1.0;1.5;1;3.0;3 - 0;3.5;Inter Kashi FC;;0.0;1.0;7.0;0;0.0;-1.0;4 - 2;2-1;2.25;1.0;65 - 38;33 - 14;14.0;33.0;36.0;64.0;3.0;4.0;2.0;3.0;;;;;;;;85.0;123.0;38.0;65.0;43.0;57.0;4.0;7.0;2.0;9.0;37' - 1st Goal - Punjab FC | 50' - 2nd Goal - Punjab FC | 72' - 3rd Goal - Punjab FC;[37 50 72];[1 2 2];[False False False];['Punjab FC' 'Punjab FC' 'Punjab FC'];[0 1 2];[1 2 3];['D' 'H' 'H'];['H' 'H' 'H'];0.41;0.59;0.0;0.82;0.18;0.0
2026-04-20;193301221;Colombia Regional League;Colombia;11:00;Full;0.0841638981173865;1.85;2.5, 3.0;1.95;2.5, 3.0;3.0;3.0;;1.0;1.0;2.0;146.0;105.0;100.0;Lula FC;;0.0;0.0;2.15;0;1.0;1 - 4;3.75;CFD La Nororiental;;1.0;1.0;2.625;2;4.0;-0.25;3 - 3;1-1;2.75;1.25;52 - 53;22 - 31;31.0;22.0;43.0;57.0;1.0;0.0;5.0;2.0;;;;;;;;71.0;75.0;53.0;52.0;42.0;58.0;3.0;3.0;11.0;4.0;16' - 1st Goal - CFD La Nororiental | 32' - 2nd Goal - CFD La Nororiental | 47' - 3rd Goal - Lula FC | 56' - 4th Goal - CFD La Nororiental | 76' - 5th Goal - CFD La Nororiental;[16 32 47 56 76];[1 1 2 2 2];[False False False False False];"['CFD La Nororiental' 'CFD La Nororiental' 'Lula FC' 'CFD La Nororiental'
 'CFD La Nororiental']";[ 0 -1 -2 -1 -2];[-1 -2 -1 -2 -3];['D' 'A' 'A' 'A' 'A'];['A' 'A' 'A' 'A' 'A'];0.18;0.0;0.82;0.36;0.0;0.64
2026-04-20;193213342;Italy Campionato Primavera 1;Italy;11:00;Full;0.09090909090909088;1.9;2.5, 3.0;1.9;2.5, 3.0;4.0;6.0;;2.0;4.0;6.0;116.0;84.0;100.0;Atalanta U20;;0.0;2.0;2.2;1;1.0;1 - 0;3.4;Parma U20;;0.0;2.0;2.75;0;0.0;-0.25;4 - 6;2-4;2.75;1.25;34 - 50;15 - 23;23.0;15.0;62.0;38.0;5.0;3.0;3.0;3.0;;;;;;;;66.0;50.0;50.0;34.0;62.0;38.0;11.0;6.0;5.0;6.0;36' - 1st Goal - Atalanta U20;[36];[1];[False];['Atalanta U20'];[0];[1];['D'];['H'];0.4;0.6;0.0;0.8;0.2;0.0
2026-04-20;193141284;Georgia Liga 3;Georgia;11:00;Full;0.45614035087719296;1.8;3.0;2.0;3.0;5.0;6.0;;5.0;3.0;8.0;251.0;131.0;;Dinamo Tbilisi II;;0.0;1.0;1.5;0;2.0;2 - 1;4.2;Iveria Khashuri;;0.0;3.0;4.75;0;1.0;-1.0;5 - 6;5-3;3.0;1.25;74 - 57;46 - 24;24.0;46.0;;;1.0;5.0;2.0;2.0;;;;;;;;99.0;152.0;57.0;74.0;;;3.0;7.0;3.0;6.0;51' - 1st Goal - Dinamo Tbilisi II | 84' - 2nd Goal - Iveria Khashuri | 90+4' - 3rd Goal - Dinamo Tbilisi II;[51 84 94];[2 2 2];[False False  True];['Dinamo Tbilisi II' 'Iveria Khashuri' 'Dinamo Tbilisi II'];[0 1 0];[1 0 1];['D' 'H' 'D'];['H' 'D' 'H'];0.65;0.35;0.0;1.0;0.0;0.0
2026-04-20;193143745;Slovenia U19 League;Slovenia;11:00;Full;0.7222222222222223;1.95;3.5, 4.0;1.85;3.5, 4.0;4.0;9.0;;2.0;3.0;5.0;198.0;141.0;100.0;NK Celje U19;;1.0;1.0;1.2;3;3.0;3 - 3;6.0;Jadran Dekani U19;;0.0;4.0;9.0;1;3.0;-2.0;4 - 9;2-3;3.75;1.5;48 - 93;28 - 41;41.0;28.0;48.0;52.0;6.0;0.0;2.0;5.0;;;;;;;;112.0;86.0;93.0;48.0;55.0;45.0;13.0;5.0;6.0;6.0;8' - 1st Goal - NK Celje U19 | 21' - 2nd Goal - NK Celje U19 | 28' - 3rd Goal - Jadran Dekani U19 | 32' - 4th Goal - NK Celje U19 | 50' - 5th Goal - Jadran Dekani U19 | 81' - 6th Goal - Jadran Dekani U19;[ 8 21 28 32 50 81];[1 1 1 1 2 2];[False False False False False False];"['NK Celje U19' 'NK Celje U19' 'Jadran Dekani U19' 'NK Celje U19'
 'Jadran Dekani U19' 'Jadran Dekani U19']";[0 1 2 1 2 1];[1 2 1 2 1 0];['D' 'H' 'H' 'H' 'H' 'H'];['H' 'H' 'H' 'H' 'H' 'D'];0.19;0.81;0.0;0.18;0.82;0.0
2026-04-20;192988235;Romania Liga I;Romania;11:30;Full;0.5707915273132665;1.825;2.5, 3.0;1.975;2.5, 3.0;6.0;3.0;;4.0;0.0;4.0;168.0;98.0;100.0;FC Botosani;;0.0;1.0;1.38;1;3.0;3 - 2;4.333;Metaloglobus Bucuresti;;0.0;3.0;6.5;1;2.0;-1.25;6 - 3;4-0;2.75;1.25;67 - 31;40 - 7;7.0;40.0;27.0;73.0;0.0;7.0;1.0;3.0;;;;;;;;62.0;106.0;31.0;67.0;33.0;67.0;1.0;10.0;4.0;8.0;2' - 1st Goal - Metaloglobus Bucuresti | 42' - 2nd Goal - FC Botosani | 55' - 3rd Goal - FC Botosani | 72' - 4th Goal - FC Botosani | 90+6' - 5th Goal - Metaloglobus Bucuresti;[ 2 42 55 72 96];[1 1 2 2 2];[False False False False  True];"['Metaloglobus Bucuresti' 'FC Botosani' 'FC Botosani' 'FC Botosani'
 'Metaloglobus Bucuresti']";[ 0 -1  0  1  2];[-1  0  1  2  1];['D' 'A' 'D' 'H' 'H'];['A' 'D' 'H' 'H' 'H'];0.16;0.43;0.42;0.11;0.0;0.89
2026-04-20;193145391;Norway Division 3 Group 4;Norway;12:00;Full;0.38204545053860134;1.8;4.0, 4.5;2.0;4.0, 4.5;6.0;4.0;;1.0;3.0;4.0;213.0;139.0;100.0;Viking 2;;0.0;0.0;1.533;1;4.0;4 - 0;5.25;Odd 2;;0.0;0.0;3.7;0;0.0;-1.0;6 - 4;1-3;4.25;1.75;95 - 44;43 - 25;25.0;43.0;43.0;57.0;2.0;4.0;2.0;6.0;;;;;;;;93.0;120.0;44.0;95.0;39.0;61.0;5.0;14.0;3.0;11.0;12' - 1st Goal - Viking 2 | 84' - 2nd Goal - Viking 2 | 87' - 3rd Goal - Viking 2 | 89' - 4th Goal - Viking 2;[12 84 87 89];[1 2 2 2];[False False False False];['Viking 2' 'Viking 2' 'Viking 2' 'Viking 2'];[0 1 2 3];[1 2 3 4];['D' 'H' 'H' 'H'];['H' 'H' 'H' 'H'];0.13;0.87;0.0;0.27;0.73;0.0
2026-04-20;193143420;Ukraine Vyscha Liga;Ukraine;12:00;Full;0.27027027027027023;1.925;2.0, 2.5;1.875;2.0, 2.5;4.0;1.0;;0.0;1.0;1.0;205.0;74.0;100.0;Shakhtar Donetsk;2.0;0.0;1.0;1.85;0;1.0;1 - 0;3.3;Polissya Zhytomyr;3.0;0.0;1.0;3.7;0;0.0;-0.5;4 - 1;0-1;2.25;1.0;39 - 35;11 - 17;17.0;11.0;50.0;50.0;0.0;0.0;0.0;0.0;;;;;;;;108.0;97.0;35.0;39.0;50.0;50.0;2.0;4.0;0.0;2.0;56' - 1st Goal - Shakhtar Donetsk;[56];[2];[False];['Shakhtar Donetsk'];[0];[1];['D'];['H'];0.62;0.38;0.0;1.0;0.0;0.0
2026-04-20;193138518;Armenia Premier League;Armenia;12:00;Full;-0.5324675324675325;1.8;2.5;2.0;2.5;4.0;7.0;;3.0;1.0;4.0;154.0;99.0;;Shirak;16.0;0.0;1.0;5.5;0;0.0;0 - 4;4.5;Ararat Armenia;14.0;0.0;1.0;1.4;2;4.0;+1.25;4 - 7;3-1;2.5;1.25;31 - 68;20 - 30;30.0;20.0;;;1.0;5.0;4.0;0.0;;;;;;;;83.0;71.0;68.0;31.0;;;1.0;7.0;11.0;0.0;4' - 1st Goal - Ararat Armenia | 45+1' - 2nd Goal - Ararat Armenia | 70' - 3rd Goal - Ararat Armenia | 83' - 4th Goal - Ararat Armenia;[ 4 46 70 83];[1 1 2 2];[False  True False False];['Ararat Armenia' 'Ararat Armenia' 'Ararat Armenia' 'Ararat Armenia'];[ 0 -1 -2 -3];[-1 -2 -3 -4];['D' 'A' 'A' 'A'];['A' 'A' 'A' 'A'];0.04;0.0;0.96;0.09;0.0;0.91
2026-04-20;193301219;Colombia Regional League;Colombia;12:00;Full;0.009250693802035193;1.95;3.0, 3.5;1.85;3.0, 3.5;6.0;3.0;;5.0;1.0;6.0;197.0;103.0;100.0;Medellin City FC;;1.0;2.0;2.3;1;3.0;3 - 3;3.9;Color Esperanza;;1.0;2.0;2.35;3;3.0;0.0;6 - 3;5-1;3.25;1.25;49 - 54;23 - 24;24.0;23.0;51.0;49.0;6.0;1.0;7.0;2.0;;;;;;;;103.0;94.0;54.0;49.0;51.0;49.0;11.0;3.0;8.0;7.0;2' - 1st Goal - Color Esperanza | 3' - 2nd Goal - Color Esperanza | 22' - 3rd Goal - Color Esperanza | 45+1' - 4th Goal - Medellin City FC | 55' - 5th Goal - Medellin City FC | 73' - 6th Goal - Medellin City FC;[ 2  3 22 46 55 73];[1 1 1 1 2 2];[False False False  True False False];"['Color Esperanza' 'Color Esperanza' 'Color Esperanza' 'Medellin City FC'
 'Medellin City FC' 'Medellin City FC']";[ 0 -1 -2 -3 -2 -1];[-1 -2 -3 -2 -1  0];['D' 'A' 'A' 'A' 'A' 'A'];['A' 'A' 'A' 'A' 'A' 'D'];0.21;0.0;0.79;0.04;0.0;0.96
2026-04-20;192986551;Czechia 2. Liga;Czech Republic;12:00;Full;0.27027027027027023;2.025;2.5;1.775;2.5;7.0;3.0;;2.0;1.0;3.0;191.0;105.0;100.0;SK Artis Brno;;0.0;1.0;1.85;1;1.0;1 - 1;3.2;FC Silon Taborsko;;0.0;1.0;3.7;1;1.0;-0.5;7 - 3;2-1;2.5;1.0;65 - 40;26 - 24;24.0;26.0;46.0;54.0;1.0;1.0;4.0;1.0;;;;;;;;78.0;113.0;40.0;65.0;46.0;54.0;3.0;3.0;5.0;2.0;9' - 1st Goal - FC Silon Taborsko | 40' - 2nd Goal - SK Artis Brno;[ 9 40];[1 1];[False False];['FC Silon Taborsko' 'SK Artis Brno'];[ 0 -1];[-1  0];['D' 'A'];['A' 'D'];0.66;0.0;0.34;0.31;0.0;0.69
2026-04-20;193143750;Slovenia U19 League;Slovenia;12:00;Full;0.027777777777777735;1.8;3.0, 3.5;2.0;3.0, 3.5;12.0;0.0;;7.0;0.0;7.0;211.0;124.0;100.0;Ns Mura U19;;0.0;2.0;2.25;0;1.0;1 - 2;3.9;NK Brinje Grosuplje U19;;0.0;1.0;2.4;0;2.0;0.0;12 - 0;7-0;3.25;1.5;77 - 47;38 - 25;25.0;38.0;41.0;59.0;2.0;5.0;0.0;2.0;;;;;;;;90.0;121.0;47.0;77.0;43.0;57.0;4.0;7.0;3.0;4.0;50' - 1st Goal - NS Mura U19 | 73' - 2nd Goal - NK Brinje Grosuplje U19 | 80' - 3rd Goal - NK Brinje Grosuplje U19;[50 73 80];[2 2 2];[False False False];['NS Mura U19' 'NK Brinje Grosuplje U19' 'NK Brinje Grosuplje U19'];[ 0 -1 -2];[-1 -2 -3];['D' 'A' 'A'];['A' 'A' 'A'];0.56;0.0;0.44;1.0;0.0;0.0
2026-04-20;193162247;Finland Ykkonen Women;Finland;12:30;Full;-0.43009349858664936;1.975;3.0, 3.5;1.825;3.0, 3.5;5.0;0.0;;2.0;0.0;2.0;319.0;195.0;100.0;TPS (W);;0.0;1.0;4.5;0;0.0;0 - 1;4.333;HJS (W);;1.0;1.0;1.533;0;1.0;+0.75;5 - 0;2-0;3.25;1.25;91 - 104;37 - 45;45.0;37.0;42.0;58.0;0.0;2.0;3.0;1.0;;;;;;;;165.0;154.0;104.0;91.0;40.0;60.0;3.0;9.0;5.0;3.0;51' - 1st Goal - HJS (W);[51];[2];[False];['HJS (W)'];[0];[-1];['D'];['A'];0.57;0.0;0.43;1.0;0.0;0.0
2026-04-20;193162253;Finland Ykkonen;Finland;12:30;Full;0.5186077321450079;1.9;3.0, 3.5;1.9;3.0, 3.5;8.0;6.0;;5.0;5.0;10.0;179.0;103.0;;KPV;;0.0;3.0;1.444;0;0.0;0 - 2;4.1;FC Jazz;;0.0;2.0;5.75;1;2.0;-1.25;8 - 6;5-5;3.25;1.25;61 - 42;28 - 23;23.0;28.0;;;3.0;1.0;2.0;2.0;;;;;;;;85.0;94.0;42.0;61.0;;;6.0;3.0;3.0;3.0;30' - 1st Goal - FC Jazz | 57' - 2nd Goal - FC Jazz;[30 57];[1 2];[False False];['FC Jazz' 'FC Jazz'];[ 0 -1];[-1 -2];['D' 'A'];['A' 'A'];0.33;0.0;0.67;0.67;0.0;0.33
2026-04-20;193143529;Saudi Arabia Division 1;Saudi Arabia;12:45;Full;0.06993006993006995;2.0;2.5, 3.0;1.8;2.5, 3.0;10.0;3.0;;5.0;2.0;7.0;137.0;86.0;100.0;Al Adalh;;0.0;3.0;2.2;1;2.0;2 - 1;3.6;Al Jandal;;0.0;1.0;2.6;1;1.0;-0.25;10 - 3;5-2;2.75;1.0;54 - 32;32 - 11;11.0;32.0;50.0;50.0;2.0;2.0;1.0;3.0;;;;;;;;68.0;69.0;32.0;54.0;50.0;50.0;4.0;5.0;1.0;4.0;33' - 1st Goal - Al Jandal | 45+3' - 2nd Goal - Al Adalh | 71' - 3rd Goal - Al Adalh;[33 48 71];[1 1 2];[False  True False];['Al Jandal' 'Al Adalh' 'Al Adalh'];[ 0 -1  0];[-1  0  1];['D' 'A' 'D'];['A' 'D' 'H'];0.62;0.21;0.17;0.69;0.0;0.31
2026-04-20;193143527;Saudi Arabia Division 1;Saudi Arabia;12:45;Full;-0.325077399380805;1.9;2.5, 3.0;1.9;2.5, 3.0;4.0;5.0;;1.0;1.0;2.0;179.0;99.0;100.0;Al Jubail Club;18.0;0.0;1.0;3.8;0;0.0;0 - 2;3.8;Al Wahda Mecca;11.0;0.0;0.0;1.7;2;2.0;+0.75;4 - 5;1-1;2.75;1.25;48 - 51;23 - 22;22.0;23.0;50.0;50.0;4.0;3.0;4.0;1.0;;;;;;;;89.0;90.0;51.0;48.0;50.0;50.0;7.0;8.0;6.0;3.0;2' - 1st Goal - Al Wahda Mecca | 45+3' - 2nd Goal - Al Wahda Mecca;[ 2 48];[1 1];[False  True];['Al Wahda Mecca' 'Al Wahda Mecca'];[ 0 -1];[-1 -2];['D' 'A'];['A' 'A'];0.02;0.0;0.98;0.04;0.0;0.96
2026-04-20;193144354;Saudi Arabia U21 League;Saudi Arabia;12:45;Full;0.11255411255411252;1.975;2.5, 3.0;1.825;2.5, 3.0;9.0;4.0;;5.0;2.0;7.0;107.0;85.0;100.0;Al Qadisiya Al Khubar U21;;0.0;2.0;2.1;0;2.0;2 - 2;3.6;Al Feiha U21;;0.0;3.0;2.75;2;2.0;-0.25;9 - 4;5-2;2.75;1.0;51 - 34;27 - 10;10.0;27.0;40.0;60.0;2.0;2.0;4.0;1.0;;;;;;;;52.0;55.0;34.0;51.0;44.0;56.0;3.0;5.0;7.0;4.0;18' - 1st Goal - Al Feiha U21 | 35' - 2nd Goal - Al Feiha U21 | 86' - 3rd Goal - Al Qadisiya Al Khubar U21 | 90+7' - 4th Goal - Al Qadisiya Al Khubar U21;[18 35 86 97];[1 1 2 2];[False False False  True];"['Al Feiha U21' 'Al Feiha U21' 'Al Qadisiya Al Khubar U21'
 'Al Qadisiya Al Khubar U21']";[ 0 -1 -2 -1];[-1 -2 -1  0];['D' 'A' 'A' 'A'];['A' 'A' 'A' 'D'];0.19;0.0;0.81;0.4;0.0;0.6
2026-04-20;193155702;Lithuania II Lyga;Lithuania;13:00;Full;0.34141726866185074;1.825;3.5;1.975;3.5;3.0;3.0;;1.0;1.0;2.0;204.0;147.0;;FKS Ukmerge;5.0;0.0;1.0;1.615;0;1.0;1 - 2;4.6;Suduva Marijampole II;6.0;0.0;0.0;3.6;0;2.0;-0.75;3 - 3;1-1;3.5;1.5;71 - 76;34 - 31;31.0;34.0;;;4.0;6.0;3.0;2.0;;;;;;;;93.0;111.0;76.0;71.0;;;11.0;12.0;9.0;5.0;48' - 1st Goal - Suduva Marijampole II | 76' - 2nd Goal - FKS Ukmerge | 87' - 3rd Goal - Suduva Marijampole II;[48 76 87];[2 2 2];[False False False];['Suduva Marijampole II' 'FKS Ukmerge' 'Suduva Marijampole II'];[ 0 -1  0];[-1  0 -1];['D' 'A' 'D'];['A' 'D' 'A'];0.66;0.0;0.34;1.0;0.0;0.0
2026-04-20;193144541;Qatar Reserve League;Qatar;13:00;Full;-0.016006402561024313;1.85;2.0, 2.5;1.95;2.0, 2.5;3.0;7.0;;2.0;4.0;6.0;142.0;46.0;100.0;Umm Salal U23;;0.0;1.0;2.55;0;0.0;0 - 0;3.2;Al Duhail U23;;0.0;1.0;2.45;0;0.0;0.0;3 - 7;2-4;2.25;1.0;22 - 24;8 - 12;12.0;8.0;54.0;46.0;3.0;0.0;0.0;0.0;;;;;;;;72.0;70.0;24.0;22.0;50.0;50.0;4.0;3.0;0.0;1.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0
2026-04-20;193144545;Qatar Reserve League;Qatar;13:00;Schedule;-0.2271062271062272;1.8;2.0, 2.5;2.0;2.0, 2.5;1.0;1.0;;1.0;0.0;1.0;31.0;63.0;;Al-Wakrah SC U23;;0.0;1.0;3.5;1;1.0;1 - 3;3.25;Al-Ahli Doha U23;;0.0;0.0;1.95;1;3.0;+0.5 ( 0.0);1 - 1;1-0;2.25 ( 4.5);1.0;35 - 28;22 - 19;19.0;22.0;;;0.0;0.0;1.0;1.0;;;;;;;;23.0;8.0;28.0;35.0;;;1.0;0.0;5.0;1.0;28' - 1st Goal - Al-Ahli Doha U23 | 41' - 2nd Goal - Al-Wakrah SC U23 | 67' - 3rd Goal - Al-Ahli Doha U23 | 70' - 4th Goal - Al-Ahli Doha U23;[28 41 67 70];[1 1 2 2];[False False False False];"['Al-Ahli Doha U23' 'Al-Wakrah SC U23' 'Al-Ahli Doha U23'
 'Al-Ahli Doha U23']";[ 0 -1  0 -1];[-1  0 -1 -2];['D' 'A' 'D' 'A'];['A' 'D' 'A' 'A'];0.6;0.0;0.4;0.71;0.0;0.29
2026-04-20;193145388;Norway Division 3 Group 2;Norway;13:00;Full;0.07964161274265813;1.825;4.0, 4.5;1.975;4.0, 4.5;3.0;6.0;;3.0;2.0;5.0;173.0;107.0;100.0;Kvik Trondheim;;0.0;0.0;2.05;1;4.0;4 - 1;4.5;Molde 2;;0.0;0.0;2.45;0;1.0;-0.25;3 - 6;3-2;4.25;1.75;52 - 55;30 - 25;25.0;30.0;52.0;48.0;0.0;4.0;5.0;3.0;;;;;;;;85.0;88.0;55.0;52.0;58.0;42.0;1.0;7.0;6.0;7.0;35' - 1st Goal - Kvik Trondheim | 62' - 2nd Goal - Kvik Trondheim | 67' - 3rd Goal - Kvik Trondheim | 70' - 4th Goal - Kvik Trondheim | 90+3' - 5th Goal - Molde 2;[35 62 67 70 93];[1 2 2 2 2];[False False False False  True];"['Kvik Trondheim' 'Kvik Trondheim' 'Kvik Trondheim' 'Kvik Trondheim'
 'Molde 2']";[0 1 2 3 4];[1 2 3 4 3];['D' 'H' 'H' 'H' 'H'];['H' 'H' 'H' 'H' 'H'];0.38;0.62;0.0;0.78;0.22;0.0
2026-04-20;193144551;Qatar Reserve League;Qatar;13:00;Full;0.22328548644338114;1.9;2.5;1.9;2.5;4.0;2.0;;1.0;2.0;3.0;190.0;117.0;100.0;Al-Rayyan SC U23;;0.0;1.0;1.9;0;4.0;4 - 1;3.5;Qatar SC Doha U23;;0.0;1.0;3.3;1;1.0;-0.5;4 - 2;1-2;2.5;1.0;75 - 42;39 - 21;21.0;39.0;41.0;59.0;2.0;0.0;3.0;2.0;;;;;;;;89.0;101.0;42.0;75.0;41.0;59.0;3.0;1.0;6.0;6.0;21' - 1st Goal - Qatar SC Doha U23 | 47' - 2nd Goal - Al-Rayyan SC U23 | 58' - 3rd Goal - Al-Rayyan SC U23 | 65' - 4th Goal - Al-Rayyan SC U23 | 86' - 5th Goal - Al-Rayyan SC U23;[21 47 58 65 86];[1 2 2 2 2];[False False False False False];"['Qatar SC Doha U23' 'Al-Rayyan SC U23' 'Al-Rayyan SC U23'
 'Al-Rayyan SC U23' 'Al-Rayyan SC U23']";[ 0 -1  0  1  2];[-1  0  1  2  3];['D' 'A' 'D' 'H' 'H'];['A' 'D' 'H' 'H' 'H'];0.36;0.36;0.29;0.47;0.0;0.53
2026-04-20;193157883;Bahrain Division 2;Bahrain;13:00;Full;0.09090909090909088;1.775;2.0, 2.5;2.025;2.0, 2.5;5.0;6.0;;4.0;3.0;7.0;171.0;87.0;100.0;East Riffa;;0.0;2.0;2.2;1;2.0;2 - 0;3.3;Al-Ittihad Bahrain;;0.0;1.0;2.75;0;0.0;-0.25;5 - 6;4-3;2.25;1.0;38 - 49;19 - 19;19.0;19.0;58.0;42.0;0.0;0.0;0.0;2.0;;;;;;;;96.0;75.0;49.0;38.0;60.0;40.0;4.0;2.0;1.0;4.0;23' - 1st Goal - East Riffa | 58' - 2nd Goal - East Riffa;[23 58];[1 2];[False False];['East Riffa' 'East Riffa'];[0 1];[1 2];['D' 'H'];['H' 'H'];0.26;0.74;0.0;0.51;0.49;0.0
2026-04-20;193157885;Bahrain Division 2;Bahrain;13:00;Full;-0.5078369905956113;1.825;2.5, 3.0;1.975;2.5, 3.0;6.0;6.0;;2.0;3.0;5.0;0.0;0.0;100.0;Buri Cultural SC;;0.0;3.0;5.5;0;0.0;0 - 2;4.1;Manama;;0.0;1.0;1.45;1;2.0;+1.25;6 - 6;2-3;2.75;1.25;-;-;0.0;0.0;64.0;36.0;0.0;0.0;1.0;0.0;;;;;;;;0.0;0.0;0.0;0.0;56.0;44.0;0.0;0.0;2.0;0.0;12' - 1st Goal - Manama | 77' - 2nd Goal - Manama;[12 77];[1 2];[False False];['Manama' 'Manama'];[ 0 -1];[-1 -2];['D' 'A'];['A' 'A'];0.13;0.0;0.87;0.27;0.0;0.73
2026-04-20;193221905;Qatar Reserve League;Qatar;13:00;Full;-0.2012538231467243;1.875;2.5;1.925;2.5;3.0;7.0;;1.0;4.0;5.0;168.0;165.0;;Al-Sailiya SC U23;;0.0;5.0;3.1;0;1.0;1 - 0;3.7;Al Gharafa U23;;1.0;1.0;1.909;0;0.0;+0.5;3 - 7;1-4;2.5;1.0;88 - 77;34 - 42;42.0;34.0;;;4.0;4.0;0.0;1.0;;;;;;;;85.0;83.0;77.0;88.0;;;7.0;9.0;0.0;3.0;80' - 1st Goal - Al-Sailiya SC U23;[80];[2];[False];['Al-Sailiya SC U23'];[0];[1];['D'];['H'];0.89;0.11;0.0;1.0;0.0;0.0
