Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;btts_liga;avg_goals_liga;Mg_Liga;conv_liga;home_bias_liga;cs_fav_liga;cv_Mg_Liga;liga_risco;liga_stability;liga_over_bias;liga_lambda_cap;liga_squeeze_power;liga_discrepancy_limit;liga_underdog_penalty;liga_calibration_factor;category;api_H_id;api_H_team;api_A_id;api_A_team
2026-04-30;193728008;China Division 2;China;08:30;Schedule;-0.14253563390847712;1.925;2.0;1.875;2.0;0.0;3.0;;0.0;3.0;3.0;26.0;23.0;100.0;Lanzhou Longyuan Athletic;;0.0;0.0;3.1;0;0.0;0 - 0;3.0;Nantong Haimen Codion;;0.0;0.0;2.15;0;0.0;+0.25 (+0.25);0 - 3;0-3;2.0 (1.25);0.75 ( 0.5);6 - 11;nan;;;;;;;;;;;;;;;;18.0;8.0;17.0;6.0;60.0;40.0;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5230769230769231;2.276923076923077;0.9230769230769231;0.18631040653326228;0.5279448621553885;0.5454545454545454;1.137946341002073;0.6636970604024309;0.46773858670900587;-0.22307692307692317;2.846153846153846;1.6469594594594597;4.0;0.5;1.0;;1011255.0;Lanzhou Longyuan Athletic;897677.0;Nantong Haimen Codion
2026-04-30;193725201;Singapore Premier League;Singapore;08:30;Schedule;-0.05228758169934633;1.95;3.0, 3.5;1.85;3.0, 3.5;3.0;0.0;;3.0;0.0;3.0;54.0;28.0;100.0;Albirex Niigata Singapore;3.0;0.0;1.0;2.55;0;0.0;0 - 0;3.6;Tampines Rovers FC;2.0;0.0;0.0;2.25;0;0.0;0.0 ( 0.0);3 - 0;3-0;3.25 ( 2.5);1.25 (0.75);11 - 10;nan;;;;;;;;;;;;;;;;28.0;26.0;14.0;14.0;55.0;45.0;2.0;5.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.52;3.74;2.38;0.15508220881191165;0.45132539682539685;0.5;0.704560178133055;0.3857069363662575;0.5866615991787776;1.2400000000000002;4.0;1.0026737967914439;4.0;0.5;1.0;;;;3043.0;BG Tampines Rovers
2026-04-30;193728005;China Division 2;China;08:30;Schedule;-0.38383838383838387;1.8;2.0, 2.5;2.0;2.0, 2.5;0.0;1.0;;0.0;1.0;1.0;65.0;31.0;100.0;Guangdong Mingtu;;0.0;0.0;4.5;0;0.0;0 - 0;3.5;Jiangxi Lushan;;0.0;0.0;1.65;0;0.0;+0.75 (+0.25);0 - 1;0-1;2.25 (1.75);1.0 ( 0.5);14 - 10;nan;;;;;;;;;;;;;;;;35.0;30.0;14.0;17.0;52.0;48.0;0.0;0.0;1.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.53125;2.3125;0.9375;0.1892215066353445;0.5279448621553885;0.5454545454545454;1.1223557990595256;0.6618688141295117;0.4711745318306796;-0.1875;2.890625;1.6216216216216217;4.0;0.5;1.0;;1235655.0;Guangdong Mingtu;195254.0;Jiangxi Lushan
2026-04-30;193762477;Uzbekistan 1st Division;Uzbekistan;09:00;Schedule;0.4851994851994852;1.85;2.5, 3.0;1.95;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;100.0;Kattaqorgon;;0.0;0.0;1.48;0;0.0;0 - 0;4.0;BuxDu;;0.0;0.0;5.25;0;0.0;-1.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5;2.6666666666666665;1.3333333333333333;0.1263378756876087;0.5454545454545454;;1.0766108438479107;0.849324026854374;0.48155387561543483;0.16666666666666652;3.333333333333333;1.40625;4.0;0.7;0.9948163524753914;;;;;
2026-04-30;193868745;England Reserve Matches;England;09:00;Schedule;0.0444444444444444;1.8;3.5;2.0;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Wigan Reserves;;0.0;0.0;2.25;0;0.0;0 - 0;3.75;Derby Reserves;;0.0;0.0;2.5;0;0.0;0.0;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5862068965517241;3.4482758620689653;1.793103448275862;0.2101423766782848;0.5940035273368607;0.5714285714285714;0.8215227444271752;0.4177941376495711;0.548991223447213;0.9482758620689653;4.0;1.0875000000000001;4.0;0.5;1.0;Youth;;;;
2026-04-30;193730274;Ethiopia Premier League;Ethiopia;09:00;Schedule;0.15032679738562088;1.95;1.5, 2.0;1.85;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;100.0;Negelle Arsi;3.0;0.0;0.0;2.25;0;0.0;0 - 0;2.625;Fasil Kenema;6.0;0.0;0.0;3.4;0;0.0;-0.25;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.42168674698795183;1.7911646586345382;0.8032128514056225;0.13138563580568627;0.4811688311688312;;1.0227418083033535;0.5471523659861575;0.49437846980519257;-0.7088353413654618;2.238955823293173;2.0;4.0;0.7;0.9284099756474585;;1114765.0;Negelle Arsi;381014.0;Fasil Kenema SC
2026-04-30;193723999;Ethiopia Premier League Women;Ethiopia;09:00;Schedule;0.951219512195122;1.825;4.0, 4.5;1.975;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;100.0;Ethiopia Nigd Bank (W);;0.0;0.0;1.025;0;0.0;0 - 0;19.0;Addis Ababa Ketema (W);;0.0;0.0;41.0;0;0.0;-4.0;0 - 0;0-0;4.25;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.3898305084745763;2.516949152542373;1.5338983050847457;0.15824952506313106;0.5390909090909091;0.6774193548387096;0.8250001884532823;0.3401027419216148;0.5479451488975003;0.016949152542372836;3.1461864406779663;1.48989898989899;4.0;0.5;0.9907152393798142;Women;;;;
2026-04-30;193608313;Indonesia Super League;Indonesia;09:00;Schedule;-0.350140056022409;1.95;2.5;1.85;2.5;0.0;0.0;;0.0;0.0;0.0;6.0;2.0;100.0;Bhayangkara FC;;0.0;0.0;4.2;0;0.0;0 - 0;3.5;Persib Bandung;;0.0;0.0;1.7;0;0.0;+0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;3.0;3.0;2.0;0.0;39.0;61.0;1.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5195530726256983;2.7150837988826817;1.318435754189944;0.16441932408119547;0.5577452667814113;0.6578947368421053;0.9216888320481299;0.5515834085234067;0.5203756109329121;0.2150837988826817;3.393854748603352;1.3811728395061729;4.0;0.5;1.0;;255307.0;Bhayangkara Presisi Indonesia FC;64289.0;Persib Bandung
2026-04-30;193742587;Poland Youth League;Poland;09:30;Schedule;0.3025210084033614;1.8;3.0, 3.5;2.0;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Slask Wroclaw U19;;0.0;0.0;1.7;0;0.0;0 - 0;4.2;Arkonia Szczecin U19;;0.0;0.0;3.5;0;0.0;-0.75;0 - 0;0-0;3.25;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.6052631578947368;3.3684210526315788;1.736842105263158;0.1383122167834046;0.5474659863945578;0.3684210526315789;0.8987152003417848;0.6195265873148208;0.5266719304822501;0.8684210526315788;4.0;1.11328125;4.0;0.631578947368421;1.0;Youth;;;;
2026-04-30;193723581;Azerbaijan Division 1;Azerbaijan;09:30;Schedule;0.707219494453537;1.825;3.0;1.975;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Baku Sporting FC;;0.0;0.0;1.222;0;0.0;0 - 0;5.5;Difai FK;;0.0;0.0;9.0;0;0.0;-1.75;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.46835443037974683;2.721518987341772;1.4303797468354431;0.16083553217672955;0.5276883523362397;0.5833333333333334;0.9866903035197168;0.7746418094420664;0.5033497159715088;0.221518987341772;3.401898734177215;1.3779069767441863;4.0;0.5;1.0;;1080914.0;Baku Sporting;1048887.0;Difai Agsu
2026-04-30;193723948;Ethiopia Premier League;Ethiopia;10:00;Schedule;-0.09219858156028371;1.85;1.5, 2.0;1.95;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Arba Minch Kenema;;0.0;0.0;3.0;0;0.0;0 - 0;2.75;Ethiopia Nigd Bank;;0.0;0.0;2.35;0;0.0;+0.25;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4251012145748988;1.8016194331983806;0.805668016194332;0.1315817676525122;0.4836113125453227;;1.0216631543502703;0.5464715591378061;0.494642244356174;-0.6983805668016194;2.2520242914979756;2.0;4.0;0.7;0.9328036752899347;;298864.0;Arba Minch Ketema;307288.0;Ethiopia Nigd Bank
2026-04-30;193739163;Argentina Nacional Reserve League;Argentina;10:00;Schedule;0.38383838383838387;2.0;2.0, 2.5;1.8;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;CA San Miguel Reserves;;0.0;0.0;1.65;0;0.0;0 - 0;3.6;Ferrocarril Midland Reserves;;0.0;0.0;4.5;0;0.0;-0.75;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.07692307692307693;1.2307692307692308;1.0769230769230769;0.1150104945559491;0.5925925925925926;;0.8859254740542408;0.2989882969046085;0.5302436462933313;-1.2692307692307692;2.0;2.0;4.0;0.7;0.75;Youth;;;;
2026-04-30;193762480;Uzbekistan 1st Division;Uzbekistan;10:00;Schedule;0.4666666666666666;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Yaypan Fergana;;0.0;0.0;1.5;0;0.0;0 - 0;4.1;Gazalkent;;0.0;0.0;5.0;0;0.0;-1.0;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.46153846153846156;2.4615384615384617;1.2307692307692308;0.1263378756876087;0.5454545454545454;1.0;1.1563907571981604;0.8622953570166447;0.46373784373817256;-0.038461538461538325;3.076923076923077;1.5234375;4.0;0.5;0.9532778909369299;;;;;
2026-04-30;193724265;India I-League;India;10:00;Schedule;0.0;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Real Kashmir FC;;0.0;0.0;2.5;0;0.0;0 - 0;3.25;Gokulam FC;;0.0;0.0;2.5;0;0.0;0.0;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.6304347826086957;2.9565217391304346;1.3043478260869565;0.15520450560442875;0.5267257290513104;0.2;0.8833438154514336;0.40260474589194073;0.5309704960909127;0.4565217391304346;3.695652173913043;1.2683823529411766;4.0;0.8;1.0;;275839.0;Real Kashmir;393250.0;Gokulam Kerala FC
2026-04-30;193822453;Israel Cup Women;Israel;10:00;Schedule;-0.6445444319460067;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Maccabi ASA Tel Aviv (W);;0.0;0.0;7.0;0;0.0;0 - 0;5.5;Kiryat Gat SC (W);;0.0;0.0;1.27;0;0.0;nan;0 - 0;0-0;;nan;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.51;2.5;;0.1;0.55;;0.0;;1.0;;;;2.5;0.7;0.9108;Women;43363.0;Maccabi Tel Aviv WFC;238856.0;Kiryat Gat SC
2026-04-30;193812809;Kosovo Superliga;Kosovo;10:00;Schedule;0.10971786833855796;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Ferizaj;;0.0;0.0;2.2;0;0.0;0 - 0;3.1;KF Dukagjini;;0.0;0.0;2.9;0;0.0;nan;0 - 0;0-0;;nan;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5211267605633803;2.3943661971830985;1.0985915492957747;0.13128754467323805;0.5607886904761904;0.25;0.9378598523542985;0.4793798166573897;0.5160331892861622;-0.10563380281690149;2.992957746478873;1.5661764705882355;4.0;0.75;1.0;;277837.0;KF Ferizaj;279991.0;KF Dukagjini
2026-04-30;193723584;Azerbaijan Division 1;Azerbaijan;10:00;Schedule;0.5142857142857142;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sabail FC;;0.0;0.0;1.4;0;0.0;0 - 0;5.0;Cebrayil FK;;0.0;0.0;5.0;0;0.0;-1.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4625;2.6875;1.4125;0.16083553217672955;0.5276883523362397;0.5945945945945946;0.9992706145229429;0.789001182325735;0.5001824128939221;0.1875;3.359375;1.3953488372093024;4.0;0.5;1.0;;281393.0;Sabail FK;1080920.0;Cabrayil
2026-04-30;193742582;Poland Youth League;Poland;10:00;Schedule;0.4375804375804376;1.9;3.5;1.9;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Gornik Zabrze U19;;0.0;0.0;1.48;0;0.0;0 - 0;5.0;Znicz Pruszkow U19;;0.0;0.0;4.2;0;0.0;-1.25;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.6081081081081081;3.418918918918919;1.7702702702702702;0.13855967917236953;0.5505693581780539;0.3333333333333333;0.8847900562143928;0.5807890079848406;0.5305630707796195;0.9189189189189189;4.0;1.0968379446640317;4.0;0.6666666666666667;1.0;Youth;;;;
2026-04-30;193813079;Türkiye 2.Lig Play-offs;Turkey;10:00;Schedule;0.007541478129713508;2.05;2.0, 2.5;1.75;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Adana 01;;0.0;0.0;2.55;0;0.0;0 - 0;3.1;Elazigspor;;0.0;0.0;2.6;0;0.0;0.0;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.51;2.5;;0.1;0.55;;0.0;;1.0;;;;2.5;0.7;0.9108;;1037357.0;Adana 01 FK;3068.0;Elazigspor
2026-04-30;193824374;UAE Second Division;UAE;10:00;Schedule;-0.03628117913832202;1.825;3.0, 3.5;1.975;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Rams;;0.0;0.0;2.45;0;0.0;0 - 0;3.8;Dubai United II;;0.0;0.0;2.25;0;0.0;0.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.47368421052631576;3.3684210526315788;2.1052631578947367;0.19683276736600835;0.4842105263157894;0.6666666666666666;0.773968848066754;0.40930679550758264;0.5637077568130836;0.8684210526315788;4.0;1.11328125;4.0;0.5;1.0;Youth;;;;
2026-04-30;193723908;Uganda Premier League;Uganda;10:00;Schedule;0.1515151515151515;1.925;1.5, 2.0;1.875;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Kitara FC;2.0;0.0;0.0;2.2;0;0.0;0 - 0;2.8;SC Villa;4.0;0.0;0.0;3.3;0;0.0;-0.25;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.3382352941176471;2.051470588235294;1.2573529411764706;0.11637881998387548;0.5860869565217391;0.7307692307692307;0.8976992327850637;0.4289433970300991;0.5269538938119293;-0.44852941176470607;2.5643382352941173;1.827956989247312;4.0;0.5;0.7842578695890106;;424753.0;Kitara FC;375412.0;SC Villa
2026-04-30;193746522;Tanzania Premier League;Tanzania;10:15;Schedule;0.05102040816326525;1.875;2.0;1.925;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Mbeya City;14.0;0.0;0.0;2.45;0;0.0;0 - 0;2.875;Mashujaa FC;11.0;0.0;0.0;2.8;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.3229166666666667;1.9166666666666667;1.1875;0.19515560397813034;0.6021929824561404;0.8235294117647058;1.0743466534992852;0.7838191942320184;0.48207950118321174;-0.5833333333333333;2.3958333333333335;1.9565217391304348;4.0;0.5;1.0;;238660.0;Mbeya City FC;689375.0;Mashujaa FC
2026-04-30;193728061;Egypt Division 2;Egypt;10:30;Schedule;-0.08333333333333337;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;El Daklyeh;;0.0;0.0;3.0;0;0.0;0 - 0;2.75;Maleyet El Zayiat;;0.0;0.0;2.4;0;0.0;nan;0 - 0;0-0;;nan;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.42657342657342656;1.965034965034965;1.013986013986014;0.16111799800964746;0.5228650137741047;0.36363636363636365;1.0269393089458485;0.6170288372018143;0.49335468288888756;-0.534965034965035;2.4562937062937062;1.9083629893238436;4.0;0.6363636363636364;1.0;;58317.0;El Dakhleya Sc;188569.0;Maleyat Kafr El Zayat
2026-04-30;193728067;Egypt Division 2;Egypt;10:30;Schedule;0.1218637992831541;1.825;2.0;1.975;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Masar;;0.0;0.0;2.25;0;0.0;0 - 0;2.9;Proxy SC;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4295774647887324;1.9788732394366197;1.0211267605633803;0.16111799800964746;0.5228650137741047;0.36363636363636365;1.0199209891432386;0.6115613783433023;0.49506886921560034;-0.5211267605633803;2.4735915492957745;1.895017793594306;4.0;0.6363636363636364;1.0;;1085298.0;FC Masar;998831.0;Proxy SC
2026-04-30;193728056;Egypt Division 2;Egypt;10:30;Schedule;0.1270903010033445;1.85;1.5, 2.0;1.95;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Abu Qair Semad;;0.0;0.0;2.3;0;0.0;0 - 0;2.7;La Viena FC;;0.0;0.0;3.25;0;0.0;-0.25;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.44;2.006666666666667;1.02;0.15977495155334634;0.5229166666666667;0.36363636363636365;1.0125659017080226;0.6009272153002789;0.49687813907177947;-0.4933333333333332;2.5083333333333337;1.868770764119601;4.0;0.6363636363636364;1.0;;376284.0;Abo Qair Semads;775024.0;La Viena FC
2026-04-30;193764300;Oman League;Oman;10:55;Schedule;-0.43452380952380953;1.975;2.0, 2.5;1.825;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Samail;;0.0;0.0;5.25;0;0.0;0 - 0;3.3;Al-Nahda;;0.0;0.0;1.6;0;0.0;+0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.47474747474747475;2.484848484848485;1.3535353535353536;0.13911477147373064;0.5287878787878788;0.5789473684210527;0.8529677458599891;0.3296413873066294;0.539674801266379;-0.015151515151515138;3.106060606060606;1.5091463414634148;4.0;0.5;1.0;;185588.0;Samail SC;40648.0;Al Nahda
2026-04-30;193725198;Argentina Nacional Reserve League;Argentina;11:00;Schedule;0.34433285509325684;1.85;2.0, 2.5;1.95;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Tristan Suarez Reserves;;0.0;0.0;1.7;0;0.0;0 - 0;3.6;CD Moron Reserves;;0.0;0.0;4.1;0;0.0;-0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.09090909090909091;1.4545454545454546;1.2727272727272727;0.1150104945559491;0.5925925925925926;;0.7107053122190142;0.06355645919360015;0.5845542144852909;-1.0454545454545454;2.0;2.0;4.0;0.7;0.75;Youth;;;;
2026-04-30;193762295;Hungary NB III;Hungary;11:00;Schedule;0.7006835467411187;1.8;3.5, 4.0;2.0;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Puskas Academy II;;0.0;0.0;1.222;0;0.0;0 - 0;7.0;Papai Perutz;;0.0;0.0;8.5;0;0.0;-2.25;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.562753036437247;3.3157894736842106;1.7530364372469636;0.21637735937766775;0.5809690542883821;0.4268292682926829;0.8878529272639764;0.5869496203813178;0.5297022800654699;0.8157894736842106;4.0;1.130952380952381;4.0;0.5731707317073171;1.0;Youth;275265.0;Puskas Akademia FC II;501806.0;Papai Perutz FC
2026-04-30;193813083;Türkiye 2.Lig Play-offs;Turkey;11:00;Schedule;0.1313628899835796;1.85;2.5;1.95;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Aliaga Futbol AS;;0.0;0.0;2.1;0;0.0;0 - 0;3.4;Mus Spor FC;;0.0;0.0;2.9;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.51;2.5;;0.1;0.55;;0.0;;1.0;;;;2.5;0.7;0.9108;;1037339.0;Aliaga Futbol;917495.0;Mus 1984 Musspor
2026-04-30;193763157;Kazakhstan Cup;Kazakhstan;11:00;Schedule;-0.08730158730158727;2.025;2.5;1.775;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Aktobe;;0.0;0.0;2.8;0;0.0;0 - 0;3.1;FC Elimai Semey;;0.0;0.0;2.25;0;0.0;+0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.51;2.5;;0.1;0.55;;0.0;;1.0;;;;2.5;0.7;0.9108;;5355.0;FC Aktobe;;
2026-04-30;193725109;Argentina Reserve League;Argentina;11:00;Schedule;0.15360983102918585;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Deportivo Camioneros Reserves;;0.0;0.0;2.1;0;0.0;0 - 0;3.4;Real Pilar Reserves;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4074074074074074;2.6666666666666665;1.6296296296296295;0.17939934734319313;0.493601434026966;0.3333333333333333;1.2575593970017342;0.977193726893604;0.44295623022282404;0.16666666666666652;3.333333333333333;1.40625;4.0;0.6666666666666667;1.0;Youth;;;;
