Date;Match ID;League;country;Time;Status;Stats;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;api_H_id;api_A_id;api_H_name;api_A_name;odd_yes_abertura;odd_yes_fechamento;category
2026-05-11;194376252;UAE Reserve League;UAE;11:10;Full;True;-0.15517241379310343;2.0;3.0;1.8;3.0;0.0;8.0;;0.0;3.0;3.0;219.0;124.0;100.0;Shabab Al Ahli Dubai U23;;0.0;0.0;2.9;2;2.0;2 - 1;3.8;Baniyas SC U23;;0.0;3.0;2.0;1;1.0;+0.25;0 - 8;0-3;3.0;1.25;31 - 93;16 - 40;40.0;16.0;45.0;55.0;4.0;0.0;3.0;3.0;;;;;;;;134.0;85.0;93.0;31.0;52.0;48.0;9.0;1.0;6.0;5.0;;[35 44 47];[1 1 1];[False False  True];['Shabab Al Ahli Dubai U23' 'Baniyas SC U23' 'Shabab Al Ahli Dubai U23'];[0 1 0];[1 0 1];['D' 'H' 'D'];['H' 'D' 'H'];0.42;0.58;0.0;0.81;0.19;0.0;370464.0;58689.0;shabab al ahli dubai;baniyas club;;;Youth
2026-05-11;194376246;UAE Reserve League;UAE;11:10;Full;True;0.03628117913832202;1.975;3.5;1.825;3.5;6.0;4.0;;4.0;1.0;5.0;178.0;160.0;100.0;Ajman SCC U23;;0.0;6.0;2.25;0;1.0;1 - 0;4.0;Dibba Al Fujairah U23;;0.0;3.0;2.45;0;0.0;0.0;6 - 4;4-1;3.5;1.5;76 - 84;42 - 36;36.0;42.0;55.0;45.0;0.0;2.0;0.0;3.0;;;;;;;;93.0;85.0;84.0;76.0;56.0;44.0;5.0;4.0;2.0;5.0;;[50];[2];[False];['Ajman SCC U23'];[0];[1];['D'];['H'];0.56;0.44;0.0;1.0;0.0;0.0;58687.0;81309.0;ajman club;dibba al fujairah;;;Youth
2026-05-11;194314503;Iraq Stars League;Iraq;11:30;Full;True;0.3055555555555556;1.975;2.5;1.825;2.5;2.0;7.0;;1.0;3.0;4.0;296.0;218.0;;Al Karkh;;0.0;4.0;1.8;1;2.0;2 - 1;3.25;Amanat Baghdad;;0.0;1.0;4.0;1;1.0;-0.75;2 - 7;1-3;2.5;1.0;97 - 121;44 - 49;49.0;44.0;;;5.0;2.0;4.0;2.0;;;;;;;;147.0;149.0;121.0;97.0;;;12.0;4.0;6.0;5.0;;[27 30 54];[1 1 2];[False False False];['Amanat Baghdad' 'Al Karkh' 'Al Karkh'];[ 0 -1  0];[-1  0  1];['D' 'A' 'D'];['A' 'D' 'H'];0.57;0.4;0.03;0.93;0.0;0.07;;;;;;;
2026-05-11;194461853;Iraq Stars League;Iraq;11:30;Full;True;-0.47619047619047616;1.975;2.5;1.825;2.5;5.0;6.0;;1.0;3.0;4.0;186.0;105.0;;Al Najaf;;0.0;2.0;5.25;1;1.0;1 - 4;3.75;Erbil SC;;0.0;3.0;1.5;3;4.0;+1.0;5 - 6;1-3;2.5;1.0;51 - 54;20 - 20;20.0;20.0;;;3.0;2.0;5.0;3.0;;;;;;;;99.0;87.0;54.0;51.0;;;9.0;11.0;11.0;3.0;;[ 6 13 24 39 68];[1 1 1 1 2];[False False False False False];['Erbil SC' 'Erbil SC' 'Al Najaf' 'Erbil SC' 'Erbil SC'];[ 0 -1 -2 -1 -2];[-1 -2 -1 -2 -3];['D' 'A' 'A' 'A' 'A'];['A' 'A' 'A' 'A' 'A'];0.07;0.0;0.93;0.13;0.0;0.87;;;;;;;
2026-05-11;194314505;Iraq Stars League;Iraq;11:30;Full;True;0.044579533941236094;1.975;2.5;1.825;2.5;0.0;12.0;;0.0;3.0;3.0;138.0;113.0;100.0;Al Kahrabaa;;0.0;1.0;2.35;1;2.0;2 - 1;3.25;Newroz SC;;0.0;3.0;2.625;0;1.0;0.0;0 - 12;0-3;2.5;1.0;43 - 70;21 - 23;23.0;21.0;57.0;43.0;3.0;2.0;2.0;1.0;;;;;;;;71.0;67.0;70.0;43.0;59.0;41.0;7.0;3.0;3.0;2.0;;[30 73 76];[1 2 2];[False False False];['Al Kahrabaa' 'Newroz SC' 'Al Kahrabaa'];[0 1 0];[1 0 1];['D' 'H' 'D'];['H' 'D' 'H'];0.37;0.63;0.0;0.67;0.33;0.0;;;;;;;
2026-05-11;194317002;Kyrgyzstan Top Liga;Kyrgyzstan;11:30;Full;True;-0.12836438923395443;1.825;3.0;1.975;3.0;5.0;11.0;;2.0;0.0;2.0;130.0;134.0;;FC Asia;;0.0;2.0;2.875;3;4.0;4 - 2;3.5;FC Ozgon;;0.0;2.0;2.1;1;2.0;+0.25;5 - 11;2-0;3.0;1.25;52 - 82;28 - 30;30.0;28.0;;;0.0;0.0;1.0;3.0;;;;;;;;72.0;58.0;82.0;52.0;;;0.0;0.0;2.0;4.0;;[12 20 42 46 88 98];[1 1 1 1 2 2];[False False False  True False  True];['FC Ozgon' 'FC Asia' 'FC Asia' 'FC Asia' 'FC Ozgon' 'FC Asia'];[ 0 -1  0  1  2  1];[-1  0  1  2  1  2];['D' 'A' 'D' 'H' 'H' 'H'];['A' 'D' 'H' 'H' 'H' 'H'];0.35;0.57;0.08;0.74;0.09;0.17;;;;;;;
2026-05-11;193710586;Bulgaria Second League;Bulgaria;11:45;Full;True;0.26777595926532094;1.975;2.5;1.825;2.5;8.0;2.0;;5.0;1.0;6.0;207.0;94.0;100.0;Yantra Gabrovo;;0.0;3.0;1.833;0;0.0;0 - 0;3.3;Vihren Sandanski;;0.0;2.0;3.6;0;0.0;-0.5;8 - 2;5-1;2.5;1.0;50 - 44;26 - 17;17.0;26.0;44.0;56.0;3.0;4.0;1.0;3.0;;;;;;;;98.0;109.0;44.0;50.0;48.0;52.0;5.0;4.0;2.0;3.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-11;193715895;Romania Liga I;Romania;12:00;Full;True;-0.6358974358974359;1.875;3.0;1.925;3.0;7.0;3.0;;4.0;1.0;5.0;200.0;105.0;100.0;Metaloglobus Bucuresti;;0.0;1.0;7.5;1;2.0;2 - 2;5.0;AFC Hermannstadt;;0.0;1.0;1.3;1;2.0;+1.5;7 - 3;4-1;3.0;1.25;55 - 50;32 - 20;20.0;32.0;44.0;56.0;0.0;4.0;3.0;2.0;;;;;;;;101.0;99.0;50.0;55.0;48.0;52.0;5.0;8.0;7.0;8.0;;[27 30 71 83];[1 1 2 2];[False False False False];"['Metaloglobus Bucuresti' 'AFC Hermannstadt' 'Metaloglobus Bucuresti'
 'AFC Hermannstadt']";[0 1 0 1];[1 0 1 0];['D' 'H' 'D' 'H'];['H' 'D' 'H' 'D'];0.83;0.17;0.0;0.93;0.07;0.0;79081.0;342922.0;metaloglobus bucuresti;afc hermannstadt;1.83;1.9;
2026-05-11;194366392;Serbia Prva Liga;Serbia;12:00;Full;True;0.25604551920341395;1.825;2.0, 2.5;1.975;2.0, 2.5;5.0;4.0;;0.0;2.0;2.0;131.0;81.0;100.0;SU Dinamo Jug;9.0;0.0;1.0;1.9;0;0.0;0 - 0;3.25;FK Tekstilac Odzaci;10.0;0.0;3.0;3.7;0;0.0;-0.5;5 - 4;0-2;2.25;1.0;39 - 42;19 - 24;24.0;19.0;46.0;54.0;2.0;3.0;0.0;1.0;;;;;;;;59.0;72.0;42.0;39.0;48.0;52.0;2.0;4.0;1.0;2.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-11;194314553;Portugal U23 Cup;Portugal;12:00;Full;True;0.30476190476190473;1.875;2.5, 3.0;1.925;2.5, 3.0;7.0;2.0;;4.0;1.0;5.0;175.0;105.0;100.0;Torreense U23;;0.0;2.0;1.75;0;0.0;0 - 2;3.6;Leixoes U23;;0.0;1.0;3.75;1;2.0;-0.75;7 - 2;4-1;2.75;1.25;74 - 31;34 - 15;15.0;34.0;34.0;66.0;3.0;6.0;1.0;1.0;;;;;;;;58.0;117.0;31.0;74.0;36.0;64.0;6.0;12.0;2.0;2.0;;[29 97];[1 2];[False  True];['Leixoes U23' 'Leixoes U23'];[ 0 -1];[-1 -2];['D' 'A'];['A' 'A'];0.3;0.0;0.7;0.64;0.0;0.36;25787.0;3018.0;scu torreense;leixoes sc;;;Youth
2026-05-11;194314543;Portugal U23 Cup;Portugal;12:00;Full;True;0.4143150152061674;1.925;3.0;1.875;3.0;9.0;4.0;;1.0;3.0;4.0;170.0;102.0;100.0;Benfica U23;;0.0;2.0;1.571;1;1.0;1 - 1;4.1;Braga U23;;0.0;3.0;4.5;1;1.0;-1.0;9 - 4;1-3;3.0;1.25;66 - 36;21 - 21;21.0;21.0;48.0;52.0;3.0;4.0;3.0;3.0;;;;;;;;72.0;98.0;36.0;66.0;40.0;60.0;5.0;9.0;3.0;5.0;;[ 5 20];[1 1];[False False];['Benfica U23' 'Braga U23'];[0 1];[1 0];['D' 'H'];['H' 'D'];0.83;0.17;0.0;0.67;0.33;0.0;3006.0;2999.0;sl benfica;sc braga;;;Youth
2026-05-11;194379900;Mauritania Division 2;Mauritania;12:00;Full;True;0.03779289493575205;2.05;2.0, 2.5;1.75;2.0, 2.5;1.0;3.0;;1.0;1.0;2.0;144.0;132.0;;FC Dar El Barka;;0.0;0.0;2.45;0;0.0;0 - 2;3.0;AS Vallee;;1.0;5.0;2.7;0;2.0;0.0;1 - 3;1-1;2.25;0.75;69 - 63;39 - 29;29.0;39.0;;;1.0;4.0;2.0;1.0;;;;;;;;67.0;77.0;63.0;69.0;;;2.0;6.0;9.0;1.0;;[74 95];[2 2];[False  True];['AS Vallee' 'AS Vallee'];[ 0 -1];[-1 -2];['D' 'A'];['A' 'A'];0.78;0.0;0.22;1.0;0.0;0.0;;;;;;;
2026-05-11;194314494;Lithuania 1 Lyga;Lithuania;12:00;Full;True;0.14297729184188396;1.85;2.5, 3.0;1.95;2.5, 3.0;5.0;7.0;;1.0;3.0;4.0;179.0;104.0;100.0;Hegelmann Litauen II;13.0;1.0;1.0;2.05;0;1.0;1 - 2;3.5;FK Transinvest II;12.0;0.0;2.0;2.9;2;2.0;-0.25;5 - 7;1-3;2.75;1.25;40 - 64;15 - 32;32.0;15.0;57.0;43.0;7.0;5.0;9.0;1.0;;;;;;;;103.0;76.0;64.0;40.0;58.0;42.0;10.0;9.0;15.0;3.0;;[14 35 54];[1 1 2];[False False False];['FK Transinvest II' 'FK Transinvest II' 'Hegelmann Litauen II'];[ 0 -1 -2];[-1 -2 -1];['D' 'A' 'A'];['A' 'A' 'A'];0.16;0.0;0.84;0.31;0.0;0.69;171484.0;885005.0;fc hegelmann kaunas;fk transinvest;;;Youth
2026-05-11;194315934;Serbia Prva Liga;Serbia;12:00;Full;True;0.2271062271062272;1.85;2.0, 2.5;1.95;2.0, 2.5;6.0;4.0;;3.0;3.0;6.0;158.0;89.0;100.0;Smederevo;7.0;0.0;0.0;1.95;0;1.0;1 - 1;3.2;Borac Cacak;11.0;0.0;3.0;3.5;1;1.0;-0.5;6 - 4;3-3;2.25;1.0;48 - 41;19 - 23;23.0;19.0;54.0;46.0;1.0;3.0;2.0;0.0;;;;;;;;83.0;75.0;41.0;48.0;47.0;53.0;5.0;9.0;4.0;6.0;;[ 9 90];[1 2];[False False];['Borac Cacak' 'Smederevo'];[ 0 -1];[-1  0];['D' 'A'];['A' 'D'];0.1;0.0;0.9;0.2;0.0;0.8;;;;;;;
2026-05-11;194270245;Latvia Virsliga;Latvia;12:00;Full;True;0.06838905775075987;1.975;2.0, 2.5;1.825;2.0, 2.5;6.0;3.0;;2.0;0.0;2.0;273.0;110.0;100.0;SC Grobinas;;0.0;2.0;2.35;0;0.0;0 - 0;3.0;FS Jelgava;;0.0;2.0;2.8;0;0.0;0.0;6 - 3;2-0;2.25;1.0;60 - 50;28 - 24;24.0;28.0;38.0;62.0;3.0;2.0;2.0;0.0;;;;;;;;134.0;139.0;50.0;60.0;44.0;56.0;6.0;6.0;4.0;1.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;52220.0;36081.0;grobinas sc/lfs;fs jelgava;1.83;1.9;
2026-05-11;194430908;Albania First Division;Albania;12:00;Full;True;0.23751023751023742;1.8;2.5;2.0;2.5;6.0;3.0;;2.0;1.0;3.0;205.0;95.0;100.0;Pogradeci;;0.0;2.0;1.85;0;0.0;0 - 0;3.5;KS Besa Kevaje;;0.0;2.0;3.3;0;0.0;-0.5;6 - 3;2-1;2.5;1.0;52 - 43;24 - 25;25.0;24.0;40.0;60.0;3.0;5.0;4.0;1.0;;;;;;;;91.0;114.0;43.0;52.0;35.0;65.0;6.0;6.0;7.0;2.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-11;194315901;Tunisia League 2;Tunisia;12:00;Full;True;0.3300142247510668;1.925;2.0;1.875;2.0;4.0;3.0;;2.0;2.0;4.0;99.0;85.0;;CS Hammam Lif;;0.0;2.0;1.85;1;1.0;1 - 1;2.7;ES Hammam Sousse;;0.0;3.0;4.75;1;1.0;-0.5;4 - 3;2-2;2.0;0.75;52 - 33;24 - 17;17.0;24.0;;;0.0;1.0;2.0;1.0;;;;;;;;49.0;50.0;33.0;52.0;;;0.0;4.0;2.0;1.0;;[29 47];[1 1];[False  True];['ES Hammam Sousse' 'CS Hammam Lif'];[ 0 -1];[-1  0];['D' 'A'];['A' 'D'];0.8;0.0;0.2;0.62;0.0;0.38;;;;;;;
2026-05-11;194314463;Czechia 2. Liga;Czech Republic;12:00;Full;True;0.26777595926532094;1.8;2.5;2.0;2.5;2.0;5.0;;1.0;2.0;3.0;165.0;103.0;100.0;Opava;;0.0;4.0;1.833;0;0.0;0 - 2;3.5;SK Artis Brno;;0.0;4.0;3.6;1;2.0;-0.5;2 - 5;1-2;2.5;1.0;55 - 48;25 - 23;23.0;25.0;49.0;51.0;1.0;7.0;2.0;3.0;;;;;;;;77.0;88.0;48.0;55.0;45.0;55.0;3.0;11.0;3.0;6.0;;[22 73];[1 2];[False False];['SK Artis Brno' 'SK Artis Brno'];[ 0 -1];[-1 -2];['D' 'A'];['A' 'A'];0.24;0.0;0.76;0.49;0.0;0.51;2215.0;35264.0;sfc opava;sk artis brno;1.61;1.72;
2026-05-11;194270133;Georgia Erovnuli Liga;Georgia;12:22;Full;True;0.19696969696969696;1.8;2.0, 2.5;2.0;2.0, 2.5;4.0;7.0;;3.0;2.0;5.0;272.0;155.0;100.0;FC Spaeri;8.0;0.0;2.0;2.0;1;3.0;3 - 0;3.25;FC Gagra;9.0;0.0;2.0;3.3;0;0.0;-0.5;4 - 7;3-2;2.25;1.0;76 - 79;47 - 36;36.0;47.0;49.0;51.0;4.0;3.0;0.0;1.0;;;;;;;;135.0;137.0;79.0;76.0;51.0;49.0;12.0;4.0;1.0;3.0;;[44 72 93];[1 2 2];[False False  True];['FC Spaeri' 'FC Spaeri' 'FC Spaeri'];[0 1 2];[1 2 3];['D' 'H' 'H'];['H' 'H' 'H'];0.47;0.53;0.0;0.98;0.02;0.0;;;;;;;
2026-05-11;194452067;Niger Super League;Niger;12:45;Full;True;-0.24615384615384622;1.975;2.0;1.825;2.0;2.0;3.0;;1.0;2.0;3.0;157.0;149.0;;Liberte FC;;0.0;1.0;3.75;0;0.0;0 - 4;2.9;US Gendarmerie Nationale;;0.0;3.0;1.95;1;4.0;+0.5;2 - 3;1-2;2.0;0.75;71 - 78;32 - 41;41.0;32.0;;;3.0;3.0;2.0;0.0;;;;;;;;74.0;83.0;78.0;71.0;;;6.0;4.0;6.0;1.0;;[39 51 72 92];[1 2 2 2];[False False False  True];"['US Gendarmerie Nationale' 'US Gendarmerie Nationale'
 'US Gendarmerie Nationale' 'US Gendarmerie Nationale']";[ 0 -1 -2 -3];[-1 -2 -3 -4];['D' 'A' 'A' 'A'];['A' 'A' 'A' 'A'];0.42;0.0;0.58;0.87;0.0;0.13;;;;;;;
2026-05-11;194320437;Estonia Esiliiga;Estonia;13:00;Full;True;0.21222040370976542;1.825;4.0, 4.5;1.975;4.0, 4.5;3.0;8.0;;2.0;5.0;7.0;173.0;136.0;100.0;JK Nomme Kalju II;;0.0;3.0;1.833;0;1.0;1 - 0;4.1;Levadia Tallinn II;;0.0;3.0;3.0;0;0.0;-0.5;3 - 8;2-5;4.25;1.75;55 - 81;27 - 45;45.0;27.0;60.0;40.0;8.0;6.0;3.0;1.0;;;;;;;;99.0;74.0;81.0;55.0;61.0;39.0;11.0;12.0;5.0;5.0;;[75];[2];[False];['JK Nomme Kalju II'];[0];[1];['D'];['H'];0.83;0.17;0.0;1.0;0.0;0.0;8091.0;;nomme kalju fc;;;;Youth
2026-05-11;194314438;Bahrain Premier League;Bahrain;13:00;Full;True;-0.00816326530612238;2.0;2.5;1.8;2.5;4.0;2.0;;1.0;1.0;2.0;217.0;191.0;100.0;Al Khalidiyah;;1.0;3.0;2.5;1;1.0;1 - 2;3.2;Al-Muharraq;;0.0;4.0;2.45;2;2.0;0.0;4 - 2;1-1;2.5;1.0;90 - 101;40 - 47;47.0;40.0;52.0;48.0;3.0;4.0;3.0;2.0;;;;;;;;109.0;108.0;101.0;90.0;52.0;48.0;9.0;7.0;5.0;5.0;;[12 25 36];[1 1 1];[False False False];['Al Khalidiyah' 'Al-Muharraq' 'Al-Muharraq'];[0 1 0];[ 1  0 -1];['D' 'H' 'D'];['H' 'D' 'A'];0.26;0.14;0.6;0.51;0.29;0.2;761576.0;45474.0;al-khaldiya sc;al-muharraq sc;1.8;1.8;
2026-05-11;194316572;Norway Division 3 Group 4;Norway;13:00;Full;True;0.08780487804878051;1.875;4.0, 4.5;1.925;4.0, 4.5;9.0;8.0;;4.0;6.0;10.0;182.0;126.0;100.0;Madla;;0.0;1.0;2.05;0;2.0;2 - 0;4.333;Viking 2;;0.0;0.0;2.5;0;0.0;-0.25;9 - 8;4-6;4.25;1.75;63 - 63;29 - 40;40.0;29.0;56.0;44.0;11.0;8.0;2.0;0.0;;;;;;;;100.0;82.0;63.0;63.0;57.0;43.0;12.0;10.0;4.0;6.0;;[71 95];[2 2];[False  True];['Madla' 'Madla'];[0 1];[1 2];['D' 'H'];['H' 'H'];0.75;0.25;0.0;1.0;0.0;0.0;;;;;;;
2026-05-11;194314442;Bahrain Premier League;Bahrain;13:00;Full;True;0.00816326530612238;1.9;2.5;1.9;2.5;6.0;3.0;;4.0;1.0;5.0;207.0;81.0;100.0;Al-Ahli Manama;;0.0;2.0;2.45;0;0.0;0 - 1;3.25;Al Hidd;;0.0;2.0;2.5;0;1.0;0.0;6 - 3;4-1;2.5;1.0;42 - 39;27 - 14;14.0;27.0;48.0;52.0;2.0;2.0;2.0;1.0;;;;;;;;104.0;103.0;39.0;42.0;42.0;58.0;7.0;6.0;5.0;1.0;;[58];[2];[False];['Al Hidd'];[0];[-1];['D'];['A'];0.64;0.0;0.36;1.0;0.0;0.0;45471.0;45472.0;al-ahli sc manama;al hidd;;;
2026-05-11;194318413;Germany Bundesliga Women;Germany;13:00;Full;True;-0.43009349858664936;2.025;3.0, 3.5;1.775;3.0, 3.5;6.0;7.0;;3.0;6.0;9.0;191.0;101.0;100.0;RB Leipzig (W);;0.0;0.0;4.5;1;1.0;1 - 3;4.1;Bayer Leverkusen (W);;0.0;3.0;1.533;2;3.0;+1.0;6 - 7;3-6;3.25;1.25;43 - 58;26 - 32;32.0;26.0;55.0;45.0;2.0;6.0;2.0;4.0;;;;;;;;107.0;84.0;58.0;43.0;56.0;44.0;7.0;12.0;4.0;9.0;;[ 4 18 38 80];[1 1 1 2];[False False False False];"['RB Leipzig (W)' 'Bayer Leverkusen (W)' 'Bayer Leverkusen (W)'
 'Bayer Leverkusen (W)']";[ 0  1  0 -1];[ 1  0 -1 -2];['D' 'H' 'D' 'A'];['H' 'D' 'A' 'A'];0.27;0.16;0.58;0.53;0.31;0.16;36360.0;2681.0;rb leipzig;bayer leverkusen;;;Women
2026-05-11;194314518;Peru Liga 2;Peru;13:00;Full;True;0.14285714285714285;1.825;2.0, 2.5;1.975;2.0, 2.5;2.0;6.0;;1.0;4.0;5.0;227.0;141.0;100.0;Pirata FC;;0.0;0.0;2.1;2;2.0;2 - 1;3.2;Academia Deportiva Cantolao;;0.0;0.0;3.0;0;1.0;-0.25;2 - 6;1-4;2.25;1.0;65 - 76;30 - 32;32.0;30.0;44.0;56.0;5.0;1.0;1.0;5.0;;;;;;;;108.0;119.0;76.0;65.0;52.0;48.0;7.0;2.0;3.0;6.0;;[11 25 89];[1 1 2];[False False False];['Pirata FC' 'Pirata FC' 'Academia Deportiva Cantolao'];[0 1 2];[1 2 1];['D' 'H' 'H'];['H' 'H' 'H'];0.12;0.88;0.0;0.24;0.76;0.0;;;;;;;
2026-05-11;194317016;Malawi Super League;Malawi;13:00;Full;True;0.20209059233449483;2.0;2.0;1.8;2.0;9.0;3.0;;5.0;2.0;7.0;299.0;181.0;;Masters Security;;0.0;0.0;2.05;1;2.0;2 - 0;3.0;Mitundu Baptist FC;;0.0;1.0;3.5;0;0.0;-0.25;9 - 3;5-2;2.0;0.75;110 - 71;62 - 27;27.0;62.0;;;4.0;4.0;1.0;1.0;;;;;;;;140.0;159.0;71.0;110.0;;;8.0;7.0;2.0;3.0;;[30 98];[1 2];[False  True];['Masters Security' 'Masters Security'];[0 1];[1 2];['D' 'H'];['H' 'H'];0.31;0.69;0.0;0.67;0.33;0.0;;;;;;;
2026-05-11;194315942;Sweden Damallsvenskan;Sweden;13:00;Full;True;-0.23219814241486064;1.85;2.5, 3.0;1.95;2.5, 3.0;5.0;2.0;;2.0;0.0;2.0;131.0;80.0;100.0;Malmo FF (W);;0.0;1.0;3.4;1;1.0;1 - 2;3.6;BK Hacken (W);;0.0;1.0;1.9;1;2.0;+0.5;5 - 2;2-0;2.75;1.25;45 - 35;26 - 18;18.0;26.0;55.0;45.0;2.0;2.0;3.0;2.0;;;;;;;;64.0;67.0;35.0;45.0;52.0;48.0;2.0;3.0;6.0;5.0;;[25 35 71];[1 1 2];[False False False];['Malmo FF (W)' 'BK Hacken (W)' 'BK Hacken (W)'];[0 1 0];[ 1  0 -1];['D' 'H' 'D'];['H' 'D' 'A'];0.68;0.11;0.21;0.78;0.22;0.0;1892.0;1760.0;malmo ff;bk hacken;;;Women
2026-05-11;194314486;Morocco GNF 1;Morocco;13:00;Full;True;0.05517241379310345;2.025;2.0;1.775;2.0;9.0;2.0;;4.0;1.0;5.0;161.0;94.0;100.0;OC Safi;;0.0;2.0;2.5;1;1.0;1 - 1;2.75;FUS Rabat;;0.0;2.0;2.9;0;1.0;0.0;9 - 2;4-1;2.0;0.75;51 - 43;22 - 15;15.0;22.0;42.0;58.0;2.0;0.0;1.0;2.0;;;;;;;;81.0;80.0;43.0;51.0;45.0;55.0;4.0;3.0;3.0;2.0;;[28 76];[1 2];[False False];['OC Safi' 'FUS Rabat'];[0 1];[1 0];['D' 'H'];['H' 'D'];0.47;0.53;0.0;0.62;0.38;0.0;55037.0;55027.0;olympique club de safi;fus rabat;2.1;2.2;
2026-05-11;194316570;Norway Division 3 Group 4;Norway;13:00;Full;True;0.49369903632320244;1.825;3.5, 4.0;1.975;3.5, 4.0;8.0;6.0;;5.0;4.0;9.0;182.0;121.0;;Flekkerøy;;0.0;1.0;1.42;4;6.0;6 - 0;5.0;Stabaek 2;;0.0;0.0;4.75;0;0.0;-1.25;8 - 6;5-4;3.75;1.5;69 - 52;33 - 27;27.0;33.0;;;1.0;1.0;2.0;5.0;;;;;;;;84.0;98.0;52.0;69.0;;;8.0;4.0;2.0;7.0;;[10 18 20 21 50 62];[1 1 1 1 2 2];[False False False False False False];['Flekkerøy' 'Flekkerøy' 'Flekkerøy' 'Flekkerøy' 'Flekkerøy' 'Flekkerøy'];[0 1 2 3 4 5];[1 2 3 4 5 6];['D' 'H' 'H' 'H' 'H' 'H'];['H' 'H' 'H' 'H' 'H' 'H'];0.11;0.89;0.0;0.22;0.78;0.0;;;;;;;
2026-05-11;194321779;Israel Leumit Liga;Israel;13:00;Full;True;0.1218637992831541;1.85;2.0;1.95;2.0;6.0;3.0;;1.0;3.0;4.0;224.0;124.0;100.0;FC Kafr Qasim;;0.0;2.0;2.25;0;1.0;1 - 1;2.9;Hapoel Nof HaGalil;;1.0;4.0;3.1;1;1.0;-0.25;6 - 3;1-3;2.0;0.75;84 - 40;31 - 21;21.0;31.0;37.0;63.0;5.0;3.0;3.0;0.0;;;;;;;;90.0;134.0;40.0;84.0;35.0;65.0;5.0;11.0;3.0;5.0;;[ 1 68];[1 2];[False False];['Hapoel Nof HaGalil' 'FC Kafr Qasim'];[ 0 -1];[-1  0];['D' 'A'];['A' 'D'];0.26;0.0;0.74;0.02;0.0;0.98;238982.0;5393.0;fc kafr qasim;hapoel nof hagalil fc;1.9;2.2;
2026-05-11;194321781;Israel Leumit Liga;Israel;13:00;Full;True;0.008503401360544283;1.85;2.5, 3.0;1.95;2.5, 3.0;3.0;5.0;;3.0;3.0;6.0;170.0;148.0;100.0;SC Kiryat Yam;;0.0;2.0;2.4;0;2.0;2 - 0;3.5;Hapoel Kfar Saba;;0.0;1.0;2.45;0;0.0;0.0;3 - 5;3-3;2.75;1.25;55 - 93;27 - 48;48.0;27.0;59.0;41.0;1.0;4.0;2.0;1.0;;;;;;;;100.0;70.0;93.0;55.0;57.0;43.0;5.0;6.0;3.0;3.0;;[55 62];[2 2];[False False];['SC Kiryat Yam' 'SC Kiryat Yam'];[0 1];[1 2];['D' 'H'];['H' 'H'];0.61;0.39;0.0;1.0;0.0;0.0;239124.0;5200.0;ms football hapoel kiryat yam;hapoel kfar saba fc;1.61;1.61;
2026-05-11;194321784;Israel Leumit Liga;Israel;13:00;Full;True;0.4143743067084565;1.85;3.0, 3.5;1.95;3.0, 3.5;7.0;1.0;;4.0;1.0;5.0;239.0;126.0;100.0;Maccabi Petah Tikva;;0.0;1.0;1.55;1;2.0;2 - 0;4.1;Hapoel Rishon Lezion;;0.0;3.0;4.333;0;0.0;-1.0;7 - 1;4-1;3.25;1.25;94 - 32;52 - 16;16.0;52.0;41.0;59.0;0.0;5.0;0.0;3.0;;;;;;;;88.0;151.0;32.0;94.0;40.0;60.0;0.0;10.0;0.0;6.0;;[34 76];[1 2];[False False];['Maccabi Petah Tikva' 'Maccabi Petah Tikva'];[0 1];[1 2];['D' 'H'];['H' 'H'];0.38;0.62;0.0;0.76;0.24;0.0;;5394.0;;hapoel rishon lezion fc;;;
