Date;Match ID;League;country;Time;Status;Stats;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;api_H_id;api_A_id;api_H_name;api_A_name;odd_yes_abertura;odd_yes_fechamento;category
2026-05-18;194643258;Sweden 1.div Södra;Sweden;14:00;Schedule;False;-0.3498800239952009;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Laholms FK;;0.0;0.0;4.0;0;0.0;0 - 0;3.7;FC Rosengård 1917;;0.0;0.0;1.667;0;0.0;+0.75;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1816.0;7095.0;laholms fk;fc rosengaard 1917;;;
2026-05-18;193320665;Sweden Allsvenskan;Sweden;14:00;Schedule;False;-0.29054054054054046;1.925;2.5, 3.0;1.875;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Orgryte IS;;0.0;0.0;4.0;0;0.0;0 - 0;3.6;IFK Goteborg;;0.0;0.0;1.85;0;0.0;+0.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1766.0;1761.0;orgryte is;ifk goteborg;;;
2026-05-18;194532617;Israel Premier League;Israel;14:00;Schedule;False;0.3351363565749149;1.95;2.5;1.85;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hapoel Haifa;10.0;0.0;0.0;1.727;0;0.0;0 - 0;3.4;Bnei Sakhnin;8.0;0.0;0.0;4.1;0;0.0;-0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;5201.0;5392.0;hapoel haifa fc;bnei sakhnin fc;;;
2026-05-18;193320786;Sweden Superettan;Sweden;14:00;Schedule;False;-0.13178294573643412;1.9;2.5;1.9;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;GIF Sundsvall;1.0;0.0;0.0;3.0;0;0.0;0 - 0;3.25;Landskrona;1.0;0.0;0.0;2.15;0;0.0;+0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1763.0;1772.0;gif sundsvall;landskrona bois;;;
2026-05-18;194532631;Israel Premier League;Israel;14:00;Schedule;False;-0.325077399380805;2.0;3.0;1.8;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Maccabi Bnei Raina;;0.0;0.0;3.8;0;0.0;0 - 0;3.8;Maccabi Netanya;;0.0;0.0;1.7;0;0.0;+0.75;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;401743.0;5395.0;maccabi bney reine;maccabi netanya fc;;;
2026-05-18;193320788;Sweden Superettan;Sweden;14:05;Schedule;False;0.2381201825937289;1.825;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;IK Oddevold;;0.0;0.0;1.909;0;0.0;0 - 0;3.5;Orebro SK;;0.0;0.0;3.5;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1860.0;1768.0;ik oddevold;orebro sk;;;
2026-05-18;193715924;Romania Liga I;Romania;14:30;Schedule;False;0.42871885596343806;1.925;2.0, 2.5;1.875;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Petrolul Ploiesti;;0.0;0.0;1.615;0;0.0;0 - 0;3.3;Otelul Galati;;0.0;0.0;5.25;0;0.0;-0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;25856.0;3291.0;fc petrolul ploiesti;asc otelul galati;;;
2026-05-18;194643201;Sweden 1.div Norra;Sweden;14:30;Schedule;False;0.026619343389529815;1.925;3.0;1.875;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;AFC Eskilstuna;;0.0;0.0;2.3;0;0.0;0 - 0;3.6;FC Arlanda;;0.0;0.0;2.45;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;5954.0;342150.0;afc eskilstuna;fc arlanda;;;
2026-05-18;193715921;Romania Liga I;Romania;14:30;Schedule;False;0.0;1.9;2.5;1.9;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;AFC Hermannstadt;;0.0;0.0;2.45;0;0.0;0 - 0;3.4;FCSB;;0.0;0.0;2.45;0;0.0;0.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;342922.0;3301.0;afc hermannstadt;fotbal club fcsb;;;
2026-05-18;193715927;Romania Liga I;Romania;14:30;Schedule;False;0.16522423288749022;1.8;2.0, 2.5;2.0;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Unirea 2004 Slobozia;;0.0;0.0;2.05;0;0.0;0 - 0;3.3;UTA Arad;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;44259.0;221210.0;fc unirea 2004 slobozia;fc uta arad;;;
2026-05-18;194649527;Faroe Islands Premier League;Faroe Islands;14:30;Schedule;False;0.6933306055646481;2.0;3.0, 3.5;1.8;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;HB Torshavn;5.0;0.0;0.0;1.222;0;0.0;0 - 0;5.75;EB/Streymur;10.0;0.0;0.0;8.0;0;0.0;-1.75;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-18;194649531;Faroe Islands Premier League;Faroe Islands;14:30;Schedule;False;-0.3382352941176471;1.95;2.5;1.85;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;AB Argir;6.0;0.0;0.0;4.0;0;0.0;0 - 0;3.6;Vikingur Gota;4.0;0.0;0.0;1.7;0;0.0;+0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-18;194537727;USA MLS Next Pro League;USA;14:30;Schedule;False;-0.45345345345345345;1.975;3.5, 4.0;1.825;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Inter Miami CF II;;0.0;0.0;4.5;0;0.0;0 - 0;4.5;Crown Legacy;;0.0;0.0;1.48;0;0.0;+1.25;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-18;193715919;Romania Liga I;Romania;14:30;Schedule;False;0.707219494453537;1.95;3.0, 3.5;1.85;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Farul Constanta;;0.0;0.0;1.222;0;0.0;0 - 0;6.0;Metaloglobus Bucuresti;;0.0;0.0;9.0;0;0.0;-1.75;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;3294.0;79081.0;fc farul constanta;metaloglobus bucuresti;;;
2026-05-18;194767959;Uruguay Reserve League;Uruguay;15:00;Schedule;False;0.2514360899842752;2.0;3.0;1.8;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Montevideo Wanderers Reserves;;0.0;0.0;1.833;0;0.0;0 - 0;3.6;Club Atletico Progreso Reserves;;0.0;0.0;3.4;0;0.0;-0.5;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-18;194767967;Uruguay Reserve League;Uruguay;15:00;Schedule;False;0.05982905982905984;1.925;2.5, 3.0;1.875;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Racing Club de Montevideo Reserves;;0.0;0.0;2.25;0;0.0;0 - 0;3.5;Montevideo City Torque Reserves;;0.0;0.0;2.6;0;0.0;-0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-18;194767932;Uruguay Reserve League;Uruguay;15:00;Schedule;False;0.5963413930405679;1.775;2.5, 3.0;2.025;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Penarol Reserves;;0.0;0.0;1.333;0;0.0;0 - 0;4.75;Club Oriental Reserves;;0.0;0.0;6.5;0;0.0;-1.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-18;194644639;Brazil Serie A U20;Brazil;15:00;Schedule;False;0.3087685253290349;1.95;3.0;1.85;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Bahia U20;;0.0;0.0;1.727;0;0.0;0 - 0;3.7;Athletico Paranaense U20;;0.0;0.0;3.7;0;0.0;-0.5;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1955.0;1967.0;ec bahia ba;ca paranaense pr;;;Youth
2026-05-18;194767963;Uruguay Reserve League;Uruguay;15:00;Schedule;False;0.3617847858999628;1.825;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Nacional De Football Reserves;;0.0;0.0;1.667;0;0.0;0 - 0;3.6;Cerro Largo Reserves;;0.0;0.0;4.2;0;0.0;-0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-18;194767951;Uruguay Reserve League;Uruguay;15:00;Schedule;False;0.3498800239952009;2.0;3.0, 3.5;1.8;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Liverpool Montevideo Reserves;;0.0;0.0;1.667;0;0.0;0 - 0;3.75;La Luz Reserves;;0.0;0.0;4.0;0;0.0;-0.75;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-18;194652330;Argentina Primera C Metropolitana;Argentina;15:30;Schedule;False;0.2799320292836244;1.8;1.5, 2.0;2.0;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Deportivo Español;;0.0;0.0;1.909;0;0.0;0 - 0;2.875;Club Mercedes;;0.0;0.0;4.1;0;0.0;-0.5;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;165914.0;354964.0;csdc espanol;club mercedes;;;
2026-05-18;194652327;Argentina Primera C Metropolitana;Argentina;15:30;Schedule;False;0.19841269841269837;1.825;1.5, 2.0;1.975;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sportivo Barracas;;0.0;0.0;2.1;0;0.0;0 - 0;2.8;Defensores de Cambaceres;;0.0;0.0;3.6;0;0.0;-0.25;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;165916.0;306572.0;cs barracas;defensores de cambaceres;;;
2026-05-18;193710500;Argentina Nacional B;Argentina;15:30;Schedule;False;0.3455537370430987;1.8;1.5, 2.0;2.0;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Defensores de Belgrano;;0.0;0.0;1.833;0;0.0;0 - 0;3.1;CA Chaco For Ever;;0.0;0.0;5.0;0;0.0;-0.5;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;260593.0;332409.0;cas defensores de belgrano;ca chaco for ever;;;Youth
2026-05-18;193003640;Spain Segunda;Spain;15:30;Schedule;False;0.24615384615384622;1.925;2.5;1.875;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Leganes;17.0;0.0;0.0;1.95;0;0.0;0 - 0;3.6;Huesca;19.0;0.0;0.0;3.75;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;2845.0;24265.0;cd leganes;sd huesca;;;
2026-05-18;194543442;Argentina Primera B Metropolitana;Argentina;15:30;Schedule;False;0.3147667534289746;1.85;1.5, 2.0;1.95;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sportivo Italiano;6.0;0.0;0.0;1.833;0;0.0;0 - 0;2.9;Deportivo Laferrere;16.0;0.0;0.0;4.333;0;0.0;-0.5;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;36843.0;273669.0;cs italiano;cscd laferrere;;;Youth
2026-05-18;193754360;Republic of Ireland Premier Division;Ireland;15:45;Schedule;False;-0.07114624505928857;2.0;2.5, 3.0;1.8;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Waterford FC;;0.0;0.0;2.75;0;0.0;0 - 0;3.3;Drogheda United;;0.0;0.0;2.3;0;0.0;+0.25;0 - 0;0-0;2.75;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;3194.0;3180.0;waterford fc;drogheda united fc;;;
2026-05-18;194801152;Bolivia Copa Simon Bolivar;Bolivia;16:00;Schedule;False;0.26143790849673204;2.0;3.0, 3.5;1.8;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Deportivo Shalon;;0.0;0.0;1.8;0;0.0;0 - 0;3.8;FC 22 de Octubre;;0.0;0.0;3.4;0;0.0;-0.5;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-18;192998796;England Premier League;England;16:00;Schedule;False;0.8689712365239406;1.875;3.5;1.975;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Arsenal;1.0;0.0;0.0;1.091;0;0.0;0 - 0;11.0;Burnley;19.0;0.0;0.0;21.0;0;0.0;-2.5;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;42.0;6.0;arsenal fc;burnley fc;;;
2026-05-18;194652883;Iceland 1 Deild;Iceland;16:15;Schedule;False;0.05228758169934633;1.95;3.0, 3.5;1.85;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;HK Kopavogur;;0.0;0.0;2.25;0;0.0;0 - 0;3.5;Njardvik;;0.0;0.0;2.55;0;0.0;0.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;7121.0;431251.0;hk kopavogur;umf njardvik;;;
2026-05-18;194652880;Iceland 1 Deild;Iceland;16:15;Schedule;False;-0.4991789819376027;1.9;3.0, 3.5;1.9;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Grotta Seltjarnarnes;10.0;0.0;0.0;5.25;0;0.0;0 - 0;4.2;Afturelding;7.0;0.0;0.0;1.45;0;0.0;+1.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;41099.0;1914.0;grotta;afturelding;;;
2026-05-18;194652878;Iceland 1 Deild;Iceland;16:15;Schedule;False;0.5303123086344153;1.95;3.0, 3.5;1.85;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Fylkir Reykjavik;;0.0;0.0;1.42;0;0.0;0 - 0;4.2;IR Reykjavik;;0.0;0.0;5.75;0;0.0;-1.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;1907.0;;ir reykjavik;;;
2026-05-18;194652887;Iceland 1 Deild;Iceland;16:15;Schedule;False;0.4666666666666666;1.875;3.0, 3.5;1.925;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Throttur Reykjavik;1.0;0.0;0.0;1.5;0;0.0;0 - 0;4.1;Leiknir Reykjavik;9.0;0.0;0.0;5.0;0;0.0;-1.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1910.0;36057.0;throttur reykjavik;leiknir reykjavik;;;
2026-05-18;194768486;Colombia Primera B;Colombia;17:00;Schedule;False;0.284130284130284;2.025;2.0, 2.5;1.775;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Envigado FC;;0.0;0.0;1.85;0;0.0;0 - 0;3.2;Deportes Quindio;;0.0;0.0;3.9;0;0.0;-0.5;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-18;194801154;Brazil Serie A3 Women;Brazil;18:00;Schedule;False;-0.29332450988501946;1.925;3.0;1.875;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Criciuma (W);;0.0;0.0;3.5;0;0.0;0 - 0;4.0;Realidade Jovem (W);;0.0;0.0;1.727;0;0.0;+0.75;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1984.0;;criciuma ec sc;;;;Women
2026-05-18;194539006;Uruguay Torneo Intermedio;Uruguay;18:30;Schedule;False;0.2485380116959064;1.975;2.0, 2.5;1.825;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Deportivo Maldonado;;0.0;0.0;1.9;0;0.0;0 - 0;3.2;Danubio;;0.0;0.0;3.6;0;0.0;-0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;3234.0;3228.0;deportivo maldonado;danubio fc;;;
2026-05-18;194094043;Brazil Serie A1 Women;Brazil;19:00;Schedule;False;0.9512659432705121;1.95;4.0;1.85;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Ferroviaria (W);;0.0;0.0;1.03;0;0.0;0 - 0;15.0;Vitoria (W);;0.0;0.0;51.0;0;0.0;-3.5;0 - 0;0-0;4.0;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;263071.0;1962.0;ferroviaria sp;ec vitoria ba;;;Women
2026-05-18;193711552;Brazil Serie B;Brazil;19:00;Schedule;False;0.17676767676767674;1.85;2.0;1.95;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Ponte Preta;18.0;0.0;0.0;2.2;0;0.0;0 - 0;3.0;Londrina;19.0;0.0;0.0;3.6;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1969.0;2022.0;aa ponte preta sp;londrina ec pr;;;Youth
2026-05-18;194805490;Brazil Serie D;Brazil;19:30;Schedule;False;0.32476857194143144;2.025;2.0, 2.5;1.775;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Uberlandia;;0.0;0.0;1.8;0;0.0;0 - 0;3.1;Betim;;0.0;0.0;4.333;0;0.0;-0.5;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;32873.0;673709.0;uberlandia ec mg;betim futebol mg;;;
2026-05-18;194529732;Chile Primera B;Chile;20:00;Schedule;False;0.2777777777777778;1.85;2.5;1.95;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Club Deportes Santa Cruz;;0.0;0.0;1.8;0;0.0;0 - 0;3.4;Deportes Temuco;;0.0;0.0;3.6;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-18;194643410;Brazil Serie C;Brazil;20:00;Schedule;False;0.2763157894736842;1.775;2.0;2.025;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Confianca;;0.0;0.0;1.9;0;0.0;0 - 0;3.1;Maranhao;;0.0;0.0;4.0;0;0.0;-0.5;0 - 0;0-0;2.0;nan;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;2017.0;21858.0;ad confianca se;maranhao ac ma;;;
2026-05-18;194643404;Brazil Serie C;Brazil;20:00;Schedule;False;0.16369047619047616;2.025;2.0, 2.5;1.775;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Botafogo PB;;0.0;0.0;2.1;0;0.0;0 - 0;3.1;Inter de Limeira;;0.0;0.0;3.2;0;0.0;-0.25;0 - 0;0-0;2.25;nan;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;49196.0;135526.0;botafogo fc pb;aa internacional limeira sp;;;
2026-05-18;194584354;Bolivia Primera Division;Bolivia;20:00;Schedule;False;0.24060150375939848;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Real Potosi;;0.0;0.0;1.9;0;0.0;0 - 0;3.6;San Antonio Bulo Bulo;;0.0;0.0;3.5;0;0.0;-0.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;7060.0;846036.0;real potosi;san antonio bulo bulo;;;
